금융상품코드,날짜,추정매출액,추정영업이익,추정당기순이익,추정유동자산,추정자산총계,추정유동부채,추정부채총계
100910,20170102,1256121887.6638117,94956139.9371002,67391676.72444387,589711096.193709,1727305456.1825368,430353378.56733584,870900417.8156976
100910,20170201,1256068432.498494,94947233.96620826,67384580.13735151,589684512.4615258,1727227781.366156,430333626.5209911,870870867.9317007
100910,20170302,1256159483.4039557,94950242.40161014,67387271.34543733,589762383.206718,1727385675.1799,430386682.14571846,870950259.1455721
100910,20170403,1339951912.297776,121974038.34365632,96061172.97818875,589500754.4559956,1723269182.6066082,433072000.6972661,863676091.7235336
100910,20170502,1324360639.075392,120465589.67351708,94871396.43166436,582110135.6704953,1701782421.6253965,428004445.5112072,853131088.035306
100910,20170601,1358307075.1713102,123479216.01768167,97211061.67527738,597079479.4822415,1745121503.9409494,438514312.8324532,874412458.3835824
100910,20170703,1344775535.5172174,113335358.78996529,87679980.45414566,598661796.4047794,1771266082.5718117,430626049.4031361,875246144.3819335
100910,20170801,1351467674.9406388,113854867.31724612,89833977.583116,602399549.7423987,1780995594.9161906,432911188.8464327,879498386.7879556
100910,20170901,1354193801.3167858,114118658.71019648,89711325.0533589,603773009.967599,1784962974.1499476,433749448.49739337,881237198.8604654
100910,20171010,1229376295.5594766,107265420.04391629,83340263.71569748,568854229.1390617,1640387068.378695,399515663.954908,806109394.6118792
100910,20171101,1246511088.4242623,107544480.120752,82790502.73296559,575198371.1976974,1674030067.195768,408264658.4039751,827716079.9662454
100910,20171201,1246511088.4242623,107544480.12075202,82790502.7329656,575198371.1976974,1674030067.1957676,408264658.4039751,827716079.9662455
100910,20180102,1281757846.4129603,106517926.77712612,79204730.01697744,583752831.5469092,1697128019.371209,425550125.1434788,833665144.2457474
100910,20180201,1281944607.3697803,106575658.8212722,79230949.73214656,584106540.803589,1698028097.6530972,425717863.06902754,834039702.120649
100910,20180302,1284052165.867496,106650995.48314258,79264106.22207296,584717089.8715099,1700156151.1175022,426425745.8574475,835433910.3729424
100910,20180402,1300473606.375698,109145488.37903836,86649604.43913813,600661367.0196155,1732726420.436679,440828599.59879386,854046462.7188367
100910,20180502,1273674403.61411,105752074.46203507,84054430.2981229,586528597.1010052,1696170392.1233668,431358177.02409446,837457606.1005516
100910,20180601,1554051278.7603805,183254006.3553222,142416618.6194169,771901382.6660551,2060029078.5369756,502037102.9505807,927613678.7250394
100910,20180702,1584253852.583622,184213566.1094534,140125132.59089312,783886602.553758,2103823874.7617955,495810422.9004409,936592738.8208356
100910,20180801,1592857923.4668438,185073721.96019208,145764361.66095927,788158478.5067635,2117088997.2858791,499663279.32200265,943469874.246122
100910,20180903,1590819473.9855478,185199162.11637032,145831253.41621724,786267733.8751373,2112546757.5384595,498474660.6041932,940456046.6434234
100910,20181001,1639586809.362705,194035665.71910423,150241381.3596922,862860206.9291729,2199105327.1614995,548651128.7475588,985048733.6616446
100910,20181101,1646269514.1946585,195232990.2512037,151068671.90809274,869843139.6800396,2211313118.776291,552177278.8530946,990021207.2448984
100910,20181203,1646269514.1946588,195232990.2512037,151068671.90809274,869843139.6800398,2211313118.7762914,552177278.8530946,990021207.2448984
101280,20170102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20170901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20171010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20171201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20180903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101280,20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102110,20170102,1433918615.6872804,95773944.96385908,65172052.39467828,681602275.3291146,2004983275.6192453,530494884.3376943,1116393640.5578153
102110,20170201,1434587695.2106624,95837865.85443889,65140294.98864199,681792073.9178978,2006349541.2475903,531015641.3215964,1117653010.0885477
102110,20170302,1433717900.1038246,95787591.78526483,65106945.02413343,681617036.862714,2005555507.2117853,530662225.7753441,1117107692.572208
102110,20170403,1466245570.861996,119111722.74206635,93344791.49408992,650677222.8334934,1940474026.412232,505865803.7472381,1072010251.9902582
102110,20170502,1468887154.2771018,119268774.25526588,93823952.75239588,651395704.9345349,1942498242.4416893,506697372.8014207,1073263284.484742
102110,20170601,1508605939.917686,121688421.56191751,96961064.4618737,679818734.6546366,2018390634.9325185,537544600.3069113,1125177440.5198057
102110,20170703,1493207211.3643806,112989113.19454414,91430031.12884602,680049064.249565,2001876982.177863,519262743.0827281,1086820003.564689
102110,20170801,1493589866.8787718,113007315.30320144,92757779.7137372,680647474.0094353,2004778953.948279,519961555.4972558,1087980877.858552
102110,20170901,1494181052.723349,113086191.4969,92806197.6469453,680992491.0786599,2005598167.0992572,520244782.5841811,1088436245.3906455
102110,20171010,1458409162.0354187,114397361.47785604,92469016.98423524,697116626.4374753,2004360802.9369023,517869891.1736752,1083361531.2252648
102110,20171101,1472631689.18239,114558324.8250323,91870216.7831057,702292064.3141692,2033206868.9752,524965647.5909606,1102047113.7522712
102110,20171201,1463130096.0330703,114306557.4620256,91581948.41750152,698959883.8848627,2025484270.6364007,522458291.3433852,1097496245.2288868
102110,20180102,1488638643.3029048,108972201.42347687,81780808.29649374,692690942.502247,2014856107.7626016,533426762.4846985,1085634755.4773717
102110,20180201,1493699202.186759,108858265.8634496,82847674.70594375,697500880.4001698,2021607827.2650251,537486191.6749489,1089188657.823242
102110,20180302,1499025886.1995156,109143197.13854836,83044712.4455042,699331821.0696398,2029032410.7344391,539209147.1752756,1094083764.800462
102110,20180402,1435399965.0806594,109660309.30849633,86960489.0236663,690161472.6558737,1989486292.157216,536345721.65744936,1077806512.6685903
102110,20180502,1430224080.0767734,107926728.03756694,84634844.94543959,685181944.2219915,1970987596.9757912,529410682.4836201,1065045918.4957194
102110,20180601,1752186293.6091871,194014585.3620812,149314561.63869157,894690745.2889594,2385307879.2914844,613660520.7024964,1173643934.118807
102110,20180702,1780616265.5086255,194494061.0224898,146914972.42060676,908326022.7762612,2427977037.910063,607072664.4236515,1182247046.9818804
102110,20180801,1788104168.4134076,195050775.42353836,151336261.19289985,913276805.3561254,2441801290.026594,612512127.4862608,1190529890.1540449
102110,20180903,1782456006.1743574,194874681.78601655,151164115.60014898,909519494.9367611,2433321599.8239765,610261384.623445,1185834675.982108
102110,20181001,1818440345.7050157,202364642.72233245,153055538.61529204,957076491.2867632,2493356837.779644,630397311.0813314,1216270033.075617
102110,20181101,1826203243.4066,203514128.15194383,154487058.7799509,964228225.8892244,2506545383.4284487,634167667.9750936,1221660914.134938
102110,20181203,1826272922.66963,203514677.72358453,154515834.5816273,964272844.1127396,2506668602.747276,634181115.0735644,1221731449.2348545
102780,20170102,270124613.8626372,-102965.10978273698,3931419.708811877,144569722.75522122,369052068.520677,121921124.74945562,175398536.76310313
102780,20170201,268718831.5138258,-98320.23325498844,3912385.717654759,143803301.51830685,367109127.2338495,121266608.58363864,174467464.82782865
102780,20170302,268718831.5138258,-98320.23325498844,3912385.717654759,143803301.51830685,367109127.2338495,121266608.58363864,174467464.82782865
102780,20170403,263728833.1564432,5097706.167869145,-9401471.256328097,129782565.28547528,357890360.12081045,114851199.36974066,164079009.01721686
102780,20170502,263694964.23369655,5091073.8586236425,-9406620.089764245,129760908.8511048,357846100.9924775,114841677.56027377,164066546.34937647
102780,20170601,265929923.8072064,5142439.638512482,-9541527.238258522,130989920.37127426,360652339.17017424,116007696.81546251,165529165.00173947
102780,20170703,277247649.2005071,7841738.612924021,305216.2643211344,136292488.497632,385135718.6034656,121150133.920674,175001684.8624766
102780,20170801,277247649.2005071,7841738.612924021,305216.2643211344,136292488.497632,385135718.6034656,121150133.920674,175001684.8624766
102780,20170901,277247649.2005071,7841738.612924021,305216.264321134,136292488.497632,385135718.6034656,121150133.920674,175001684.8624766
102780,20171010,281895815.62182426,9248522.180534054,3744403.903647,137009693.9805317,389069438.99972457,122790145.95914984,174496078.38994214
102780,20171101,281895815.62182426,9248522.180534054,3744403.903647,137009693.9805317,389069438.99972457,122790145.95914984,174496078.38994214
102780,20171201,281895815.62182426,9248522.180534054,3744403.903647,137009693.9805317,389069438.99972457,122790145.95914984,174496078.38994214
102780,20180102,287446156.1516757,9036176.246541057,8340860.835754976,137975638.97468123,395425073.50172174,125186156.13483465,179495187.51108682
102780,20180201,287446156.1516757,9036176.246541057,8340860.835754976,137975638.97468123,395425073.50172174,125186156.13483465,179495187.51108682
102780,20180302,287446156.1516757,9036176.246541057,8340860.835754976,137975638.97468123,395425073.50172174,125186156.13483465,179495187.51108682
102780,20180402,299149202.8237028,12602484.15662386,14096796.706710467,149309704.2633825,412330405.9437328,135524995.49600706,190222018.59247035
102780,20180502,296470910.8822317,11910744.910610618,13579897.541597662,147596715.75628853,408875803.487903,134769908.2481474,189235705.71948305
102780,20180601,430726408.598121,46840385.16310477,39641982.99335984,233917232.9245197,581611595.3846165,172409767.7146188,238027718.18483776
102780,20180702,434011797.6658656,49755376.69194605,38707555.54681441,237137819.8930613,576786612.2591383,166046459.39821222,226807984.85555395
102780,20180801,434011797.6658656,49755376.69194605,38707555.54681441,237137819.8930613,576786612.2591383,166046459.39821222,226807984.85555395
102780,20180903,434011797.6658656,49755376.69194605,38707555.54681441,237137819.8930613,576786612.2591383,166046459.39821222,226807984.85555395
102780,20181001,446572193.7843284,54314389.49116586,41522269.5010032,257651667.7454433,596408106.975218,168714082.95748478,236035788.1398196
102780,20181101,446572193.7843284,54314389.49116587,41522269.5010032,257651667.7454433,596408106.975218,168714082.95748478,236035788.1398196
102780,20181203,448888327.22540367,54978958.03060801,41996738.02988327,259643728.63793415,599507867.6255019,169635370.83951846,236997869.45222324
102960,20170102,235625093.12605232,9949473.002735948,1388969.9288133734,163289045.25158927,330912992.4017668,144989549.1198879,215003475.8106821
102960,20170201,235625093.12605232,9949473.002735948,1388969.9288133732,163289045.2515893,330912992.4017668,144989549.11988792,215003475.8106821
102960,20170302,265017475.0964584,6439503.3599074185,-5006869.841597864,181630566.78051573,365454189.137894,173348874.42070985,248032828.14236665
102960,20170403,170074589.37368733,9993686.1590915,5439590.349871785,118477763.02226144,244652491.1322502,118004338.99086538,169594276.27836218
102960,20170502,170074589.37368733,9993686.1590915,5439590.349871785,118477763.02226144,244652491.13225025,118004338.99086538,169594276.2783622
102960,20170601,211272408.84048265,11084054.705551757,10442619.386738656,165141939.0004551,366002918.4180449,180966614.29915908,266749442.0994061
102960,20170703,217821156.00942284,13660041.162611218,28386005.198467884,168259729.879137,323717514.1580453,153293922.32208434,208654046.2540647
102960,20170801,217821156.0094228,13660041.162611218,28386005.198467888,168259729.87913698,323717514.1580454,153293922.32208434,208654046.2540647
102960,20170901,217821156.00942284,13660041.162611218,28386005.198467888,168259729.87913698,323717514.1580453,153293922.3220843,208654046.2540647
102960,20171010,194529534.1330812,12032060.237189775,19017813.341969542,152530076.53547415,293512537.4008576,127340622.25010604,185928204.5820832
102960,20171101,176426187.94836566,9090651.988750013,14943435.404539328,143136704.5031459,278019720.5038059,118476350.25493395,174318526.3754428
102960,20171201,176281569.57091665,9115422.825923674,14817897.096254598,142963362.62082535,276859485.18572253,117878645.62425482,173436341.19144583
102960,20180102,142847971.8537484,5263496.689351441,7756819.904369556,115297510.65619747,226725936.2923545,102512750.56843925,141153804.4635048
102960,20180201,145838825.01003188,5133633.097020731,8701594.57042113,119878082.04022944,233870629.8465127,106584232.0866278,145279285.16999874
102960,20180302,146019847.3325934,5144305.403552372,8714418.898639226,119977169.22869666,234135065.27346185,106666881.04644498,145415837.70023602
102960,20180402,142268846.75453624,6302942.933408637,6847601.45824962,127999957.53382076,243185500.94625735,110213339.46109708,149083368.39433083
102960,20180502,142268846.75453624,6302942.9334086375,6847601.45824962,127999957.53382072,243185500.9462574,110213339.4610971,149083368.39433083
102960,20180601,141082482.15351367,6307951.106203334,6759286.116536874,126068223.73936996,240123873.98260188,108749700.8622034,147306243.53352785
102960,20180702,149307202.84303552,6250492.1566756535,3545012.2325374065,130647731.58669348,250417672.4659728,110953211.22628808,150715066.02885354
102960,20180801,149307202.84303555,6250492.1566756535,3545012.232537406,130647731.58669348,250417672.4659728,110953211.22628808,150715066.02885354
102960,20180903,149307202.84303552,6250492.1566756535,3545012.2325374065,130647731.5866935,250417672.4659728,110953211.2262881,150715066.02885354
102960,20181001,146387385.76716122,6616677.845524497,3065852.463139748,129006804.6810876,243208872.44605365,104466772.68943629,143655283.66769257
102960,20181101,146316752.5603499,6613522.292218597,3064884.905286957,128783567.2504367,242978262.64848933,104260013.64644408,143454233.58400238
102960,20181203,151254959.84779313,6788574.21548208,3157216.5985879125,132113263.7810806,247750702.0176274,105848049.29573306,145896848.74465007
102970,20170102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20170901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20171010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20171201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20180903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102970,20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104520,20170102,915462176.4542012,55932588.60245187,36847869.55778221,382194812.1761843,1104294388.60017,297462958.8641605,565451862.7824794
104520,20170201,927698251.0526162,56680597.20985485,37329488.7090502,387267059.7428707,1119064580.8518958,301442002.2455396,573002237.3874081
104520,20170302,927843671.2546382,56686859.98316456,37331224.32884227,387339190.8116709,1119276442.5473342,301508607.7862153,573072552.3576148
104520,20170403,986612311.4600096,74952499.05364932,57367077.05233521,390323375.69469607,1131774512.162763,305143916.3474681,580248419.848866
104520,20170502,975898424.7528932,74141220.51767614,56789843.8093595,386075282.7896122,1119567348.6097069,301852469.3168799,574130703.6881545
104520,20170601,975898424.7528932,74141220.51767614,56789843.8093595,386075282.7896121,1119567348.609707,301852469.3168799,574130703.6881545
104520,20170703,1023892424.6562904,72633693.66823107,53661161.644366905,395963983.9733034,1275373470.3063884,300539726.807688,679531194.2372519
104520,20170801,1023892424.6562902,72633693.66823108,53661161.64436691,395963983.9733035,1275373470.3063884,300539726.807688,679531194.237252
104520,20170901,1023892424.6562904,72633693.66823107,53661161.6443669,395963983.9733035,1275373470.3063886,300539726.807688,679531194.237252
104520,20171010,997370317.9137896,69311235.6932742,47744634.10314237,391310238.2017117,1258029252.3073924,303461738.98624355,680402788.610458
104520,20171101,1054932222.2404548,70212284.95227663,46350380.93432502,411283318.8963966,1371100315.0579078,336207701.03859204,758001540.904545
104520,20171201,1054932222.2404548,70212284.95227663,46350380.934325024,411283318.8963966,1371100315.057908,336207701.03859216,758001540.9045451
104520,20180102,1156941450.850567,72948476.23094898,43011152.79445855,445866605.77437,1477892636.8839648,372771615.32660127,805376246.7181362
104520,20180201,1156941450.850567,72948476.23094898,43011152.79445855,445866605.77437,1477892636.8839648,372771615.3266012,805376246.7181363
104520,20180302,1156941450.850567,72948476.23094898,43011152.79445854,445866605.77437,1477892636.8839648,372771615.32660127,805376246.7181364
104520,20180402,1231650296.020169,82991385.35863551,63388531.247508496,463494151.83722335,1531702958.6515317,386770982.25862414,827136525.6967652
104520,20180502,1208459539.4154525,81368338.77652407,62116384.94200535,454562037.9099072,1503181713.7755663,379578461.4098338,811817877.8543063
104520,20180601,1226193078.4824662,85948491.05694506,65538883.959494695,465904098.17657465,1526055369.430076,384578054.2479348,818348464.6042376
104520,20180702,1267345261.819643,77195086.5981602,60004299.61222738,504363938.3647612,1622977923.7655962,405191896.7948568,861534481.7459242
104520,20180801,1277833012.0380237,78153716.2789769,60828863.58468158,507453751.2237069,1636276476.353649,408750594.4761353,868531933.2470764
104520,20180903,1277833012.0380237,78153716.27897689,60828863.58468159,507453751.2237069,1636276476.353649,408750594.47613525,868531933.2470765
104520,20181001,1351275788.9396105,83128301.40552673,61144553.84954272,549433254.4294416,1759235311.8211856,453480065.3706785,945436668.7343664
104520,20181101,1355080299.1162176,83809946.55993979,61615536.09244403,553408686.4410737,1766185292.1959434,455487527.064424,948267532.4080012
104520,20181203,1355080299.1162176,83809946.55993979,61615536.092444025,553408686.4410738,1766185292.1959436,455487527.064424,948267532.4080012
104530,20170102,177997671.51711795,11219451.82986067,9344958.591281952,91789179.28269148,213067215.02564016,57988799.61880344,110664540.52245703
104530,20170201,182208363.23594588,11486612.013262486,9563751.302045329,93953301.32447696,217988179.78354847,59343901.26998952,113205237.2734335
104530,20170302,182208363.23594588,11486612.013262486,9563751.30204533,93953301.32447696,217988179.78354847,59343901.26998951,113205237.2734335
104530,20170403,194570191.03531575,10380498.561622592,9184698.87182078,93844877.1007072,217351067.4549353,61769324.89937336,113786486.75972807
104530,20170502,189817928.0549604,10124757.590523588,8962506.746567123,91587984.34239724,212156928.9597891,60279912.58922195,111083725.34451623
104530,20170601,189817928.0549604,10124757.590523588,8962506.746567123,91587984.34239724,212156928.9597891,60279912.58922195,111083725.34451623
104530,20170703,334953001.0020696,18533480.524074603,12730540.66764756,121953359.11342244,383607122.8648898,90901724.30604585,203083137.75531355
104530,20170801,334953001.00206953,18533480.5240746,12730540.66764756,121953359.11342248,383607122.8648898,90901724.30604585,203083137.7553136
104530,20170901,334953001.00206953,18533480.5240746,12730540.66764756,121953359.11342248,383607122.8648898,90901724.30604586,203083137.7553136
104530,20171010,338609560.5313571,20905212.91401352,14414822.00474398,127710555.48081848,388346213.4925634,87511745.92795289,203756499.4858612
104530,20171101,338609560.5313571,20905212.91401352,14414822.004743982,127710555.48081848,388346213.4925636,87511745.92795289,203756499.48586124
104530,20171201,338609560.5313571,20905212.91401352,14414822.004743982,127710555.48081848,388346213.4925634,87511745.92795289,203756499.4858612
104530,20180102,194504673.2996713,18465330.39018591,10833865.409917057,83292730.73483597,406627826.9190982,63116511.00828124,214176736.3379442
104530,20180201,194504673.2996713,18465330.390185915,10833865.409917057,83292730.73483597,406627826.9190982,63116511.00828124,214176736.3379442
104530,20180302,194504673.2996713,18465330.390185915,10833865.409917057,83292730.73483597,406627826.9190982,63116511.00828124,214176736.3379442
104530,20180402,202523956.5474582,8500326.789346565,7092155.367397262,88869854.61093043,414809777.62917566,73066287.35352382,224882134.3724251
104530,20180502,195886403.6701434,8224865.772000058,6857743.987365631,85978454.22223869,401225528.6400972,70671896.67776908,217511109.3822137
104530,20180601,195886403.6701434,8224865.772000058,6857743.987365631,85978454.22223869,401225528.6400972,70671896.67776908,217511109.3822137
104530,20180702,150290907.11995366,17896344.39398191,13512324.116112065,71634530.50435229,166782145.27479932,54654317.82084074,83807462.48335332
104530,20180801,150290907.11995366,17896344.393981908,13512324.116112065,71634530.50435227,166782145.27479932,54654317.82084073,83807462.48335332
104530,20180903,150290907.11995363,17896344.39398191,13512324.116112065,71634530.50435227,166782145.27479932,54654317.82084073,83807462.48335332
104530,20181001,150442202.40114087,17629220.052729614,13534680.271600427,75036309.7051444,171652140.03971294,55541381.564650856,84896511.75624137
104530,20181101,150442202.4011409,17629220.05272961,13534680.271600427,75036309.70514442,171652140.03971294,55541381.564650856,84896511.75624135
104530,20181203,150442202.40114087,17629220.052729614,13534680.271600427,75036309.70514442,171652140.03971294,55541381.56465086,84896511.75624135
105010,20170102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20170901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20171010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20171201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20180903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105010,20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105190,20170102,1434760759.206212,95825951.380312,65200673.23102019,681700112.5914955,2004976708.8882167,530417039.0475741,1116301468.5458145
105190,20170201,1435397977.7999089,95886828.41895944,65170428.0824142,681880873.1522418,2006277914.2485456,530912998.0798617,1117500868.098893
105190,20170302,1434528182.6930716,95836554.3497854,65137078.11790563,681705836.0970579,2005483880.212741,530559582.5336095,1116955550.582553
105190,20170403,1468089712.1590505,119201199.01066934,93460543.40974247,650970151.5536361,1940769287.9191308,505982579.6768284,1072094329.2102966
105190,20170502,1468609972.7021604,119221106.3469834,93811855.33392558,651060301.560155,1941213848.9484584,506204090.21903,1072405295.1772068
105190,20170601,1485657722.717259,119741378.42613582,95457320.5117403,668901420.1111515,1986034269.5978456,528857187.217023,1107505691.244514
105190,20170703,1497711825.9532917,113347607.0689657,91676900.9946596,682397994.0961301,2007459892.9236505,521155160.45950806,1090084467.5709257
105190,20170801,1498094481.4676828,113365809.17762303,93004649.5795508,682996403.8560004,2010361864.6940663,521853972.8740357,1091245341.8647888
105190,20170901,1498002350.363406,113373759.88181384,93076187.1503708,682626603.8035164,2010054614.5643897,521760010.9791099,1091247587.1705222
105190,20171010,1460763855.9658077,114484090.22917652,92566948.61013392,698191666.7892132,2007211912.479041,518828772.44634414,1086610638.9441752
105190,20171101,1474986383.1127794,114645053.57635276,91968148.4090044,703367104.6659069,2036057978.5173388,525924528.8636296,1105296221.4711814
105190,20171201,1465503737.0699036,114412092.30145828,91683134.82121406,700185840.0445255,2028435380.1076844,523618758.816304,1100600908.255613
105190,20180102,1487716045.5453591,109285928.24741292,82020655.857623,692366751.5684233,2012127362.1905727,531664546.915187,1083362481.8072045
105190,20180201,1496472351.1692717,109376374.39853704,83255587.26577532,698506450.3127176,2024454353.089892,536847574.8719485,1090597848.7317753
105190,20180302,1498621268.6452649,109470558.9744523,83303362.14090437,699140777.3858101,2026644794.3516212,537566606.1584918,1092007987.6259975
105190,20180402,1439961201.388514,110231309.74564911,87393134.62476075,692156534.444261,1994349576.1962345,536637923.62962383,1079248902.5638337
105190,20180502,1433603616.66562,108403172.32742998,85020759.67639711,686630191.4807951,1974578476.399903,529346680.34289145,1065898816.1267786
105190,20180601,1757594839.2446024,195015074.5352876,150092066.6462497,897436711.1137434,2391515881.7881947,614168554.3556008,1175244038.4718263
105190,20180702,1783094855.5167732,195108406.04656664,147483783.86116347,909720757.3822328,2430089016.292259,606615890.815414,1181898760.6401832
105190,20180801,1788446478.1193397,195185417.4488625,151473388.73238572,913561756.9922404,2442766698.841134,612628142.5831645,1190753411.9695475
105190,20180903,1782459554.3924775,194879924.57548228,151209330.07509175,909700903.4448605,2434259575.3871465,610303053.0429521,1186214509.098487
105190,20181001,1818813791.098775,202477675.0170385,153171651.20041862,957468943.924454,2494670148.802961,630531101.3729686,1216688192.5855968
105190,20181101,1826883257.0957763,203648672.78768107,154842824.28972274,964819121.4778652,2508545163.3550906,634447682.2981738,1222346574.9927866
105190,20181203,1827019101.753182,203661077.0576593,154879791.08692786,964932877.6494088,2508789251.897826,634496041.7739271,1222466342.5044186
105780,20170102,1491553274.6514616,92164752.33642502,74998807.43565755,730192068.5489144,1892646141.9367075,500748118.6266245,948769543.5995756
105780,20170201,1491553274.6514614,92164752.33642502,74998807.43565756,730192068.5489143,1892646141.9367075,500748118.6266246,948769543.5995756
105780,20170302,1491328937.9456496,92162894.02540284,74985421.22386612,730070071.5408561,1892142488.457024,500659168.57095367,948580957.509418
105780,20170403,1567083529.3007402,134977801.83591983,116867971.29921009,730937389.318571,1885767591.9001136,500385447.4643642,936248597.7936964
105780,20170502,1567083529.3007402,134977801.83591983,116867971.29921009,730937389.318571,1885767591.9001136,500385447.4643642,936248597.7936964
105780,20170601,1580036428.091803,136069594.4712647,117808629.30752815,736981001.8909073,1901388573.1163185,504564625.34896713,944089805.3960942
105780,20170703,1588688092.0963118,130200222.8384928,110069617.33812808,743099036.7214308,1946626831.020372,495420166.46261865,948461308.931141
105780,20170801,1588688092.0963116,130200222.8384928,110069617.33812808,743099036.7214308,1946626831.020372,495420166.4626187,948461308.931141
105780,20170901,1588688092.0963116,130200222.8384928,110069617.33812806,743099036.7214309,1946626831.020372,495420166.46261865,948461308.9311413
105780,20171010,1582647889.2233229,129857431.99113762,108979466.91103764,765168402.3604172,1963618336.4358027,499621637.4337166,953298344.7489789
105780,20171101,1605832285.3608997,130220339.2641249,108417878.89704368,773211894.1601704,2009158569.075637,512809554.50376654,984551756.1623142
