Date,Open,High,Low,Close,Volume,Change
2022-06-30,10005,10015,9970,9975,5475,
2022-07-01,9970,9970,9965,9965,3,-0.001002506265664116
2022-07-04,10000,10000,9960,10000,29,0.00351229302558953
2022-07-05,10055,10055,10055,10055,2,0.00550000000000006
2022-07-06,10135,10140,10120,10120,62,0.006464445549477782
2022-07-07,10145,10155,10110,10110,111,-0.0009881422924901129
2022-07-08,10130,10130,10130,10130,107,0.001978239366963397
2022-07-11,10165,10165,10035,10140,105,0.000987166831194486
2022-07-12,10125,10135,10125,10130,125,-0.0009861932938856066
2022-07-13,10125,10130,10120,10120,238,-0.000987166831194486
2022-07-14,10100,10115,10015,10085,149,-0.0034584980237154506
2022-07-15,10130,10145,10125,10145,9,0.005949429846306309
2022-07-18,10205,10210,10130,10130,83,-0.0014785608674223738
2022-07-19,10180,10180,10100,10100,153,-0.0029615004935834577
2022-07-20,10240,10245,10140,10150,340,0.004950495049504955
2022-07-21,10190,10245,10180,10230,324,0.007881773399014858
2022-07-22,10230,10250,10230,10240,30,0.0009775171065493637
2022-07-25,10310,10310,10240,10300,221,0.005859375
2022-07-26,10320,10330,10280,10280,438,-0.001941747572815511
2022-07-27,10210,10270,10210,10215,561,-0.006322957198443557
2022-07-28,10390,10400,10240,10340,268,0.012236906510034284
2022-07-29,10260,10370,10260,10370,70,0.0029013539651836506
2022-08-01,10340,10445,10315,10315,296,-0.005303760848601735
2022-08-02,10300,10360,10290,10360,70,0.004362578768783321
2022-08-03,10415,10420,10280,10295,208373,-0.006274131274131234
2022-08-04,10340,10480,10340,10360,1992,0.006313744536182719
2022-08-05,10470,10470,10305,10325,203077,-0.0033783783783783994
2022-08-08,10325,10335,10305,10320,294,-0.0004842615012106144
2022-08-09,10335,10445,10335,10420,451,0.009689922480620172
2022-08-10,10440,10440,10015,10300,377174,-0.01151631477927062
2022-08-11,10375,10400,10360,10360,1036,0.005825242718446644
2022-08-12,10355,10435,10305,10305,94,-0.005308880308880326
2022-08-16,10460,10560,10425,10460,599,0.01504124211547797
2022-08-17,10470,10550,10470,10550,46,0.008604206500955947
2022-08-18,10465,10565,10430,10445,86325,-0.009952606635071137
2022-08-19,10465,10575,10425,10425,154,-0.0019147917663954184
2022-08-22,10555,10555,10375,10390,176487,-0.003357314148681012
