Date,Open,High,Low,Close,Volume,Change
2017-01-06,8097,8116,8044,8109,125734,
2017-01-09,8121,8138,8093,8125,17240,0.0019731162905414212
2017-01-10,8090,8090,8014,8041,133725,-0.010338461538461519
2017-01-11,8069,8143,8057,8151,19665,0.013679890560875485
2017-01-12,8143,8172,8130,8168,972,0.0020856336645811435
2017-01-13,8130,8134,8065,8091,12249,-0.009427032321253637
2017-01-16,8074,8101,8014,8056,479240,-0.0043257940922012406
2017-01-17,8086,8097,8049,8074,1865,0.002234359483614723
2017-01-18,8090,8090,8039,8091,460,0.0021055239038889617
2017-01-19,8093,8130,8044,8138,249635,0.005808923495241647
2017-01-20,8078,8097,8049,8061,1897,-0.00946178422216759
2017-01-23,8030,8086,8018,8091,1205,0.0037216226274656705
2017-01-24,8097,8121,8044,8104,6354,0.0016067235199603846
2017-01-25,8130,8167,8112,8148,1576,0.005429417571569672
2017-01-26,8146,8249,8146,8257,8195,0.013377515954835495
2017-01-31,8249,8249,8097,8117,5799,-0.016955310645512922
2017-02-01,8101,8108,8057,8100,12861,-0.0020943698410742506
2017-02-02,8134,8164,8057,8061,331088,-0.004814814814814827
2017-02-03,8057,8069,7996,8016,454876,-0.005582433941198395
2017-02-06,8086,8101,8009,8109,362729,0.011601796407185727
2017-02-07,8086,8086,8030,8091,363671,-0.002219755826859071
2017-02-08,8052,8052,7906,7965,367374,-0.015572858731924377
2017-02-09,7961,7961,7892,7929,359066,-0.004519774011299438
2017-02-10,7961,7976,7947,7978,360115,0.006179846134443112
2017-02-13,7961,7967,7923,7973,584099,-0.0006267234895963592
2017-02-14,7988,7988,7913,7956,494086,-0.002132196162046962
2017-02-15,7923,7988,7918,7995,611695,0.004901960784313708
2017-02-16,7988,8018,7972,8016,599751,0.00262664165103188
2017-02-17,7996,7996,7931,7960,578657,-0.006986027944111739
2017-02-20,8001,8030,7956,8037,331290,0.00967336683417086
2017-02-21,8004,8078,8004,8049,592237,0.001493094438223208
2017-02-22,8049,8052,8004,8016,591574,-0.004099888184867728
2017-02-23,7996,8030,7976,8037,574861,0.0026197604790418882
2017-02-24,8030,8030,7961,8005,590791,-0.003981585168595259
2017-02-27,7993,8022,7964,8012,406322,0.0008744534665834358
2017-02-28,8001,8052,8001,8056,585333,0.005491762356465202
2017-03-02,8069,8167,8069,8177,591182,0.015019860973187749
2017-03-03,8065,8074,7927,7956,546810,-0.027027027027026973
2017-03-06,7906,7947,7865,7948,9010,-0.0010055304172951196
2017-03-07,7943,7985,7927,7990,2551,0.005284348263714156
2017-03-08,7985,7996,7964,7990,4600,0.0
2017-03-09,7993,7996,7943,7948,4012,-0.005256570713391695
2017-03-10,7927,7947,7908,7951,5538,0.00037745344740813813
2017-03-13,7996,8018,7980,8005,3239,0.006791598541064037
2017-03-14,8035,8151,8035,8160,134567,0.019362898188632016
2017-03-15,8116,8130,8081,8138,7647,-0.0026960784313725394
2017-03-16,8190,8236,8190,8222,1931,0.010321946424182826
2017-03-17,8181,8305,8181,8288,1760,0.008027243979567
2017-03-20,8258,8258,8181,8206,377,-0.009893822393822416
2017-03-21,8268,8422,8268,8428,14884,0.027053375578844685
2017-03-22,8340,8383,8319,8375,12335,-0.006288561936402481
2017-03-23,8383,8399,8349,8368,2019,-0.0008358208955223656
2017-03-24,8349,8399,8332,8343,608,-0.0029875717017208148
2017-03-27,8292,8292,8211,8245,1911,-0.011746374205921173
2017-03-28,8275,8292,8249,8275,206,0.0036385688295936802
2017-03-29,8324,8324,8289,8317,62,0.005075528700906329
2017-03-30,8357,8388,8324,8352,1300,0.004208248166406081
2017-03-31,8332,8340,8279,8343,1460,-0.0010775862068965747
2017-04-03,8301,8301,8249,8275,1050,-0.008150545367373807
2017-04-04,8297,8297,8258,8266,294,-0.0010876132930514038
2017-04-05,8249,8272,8223,8231,748,-0.004234212436486806
2017-04-06,8240,8289,8227,8294,8213,0.007653991009597849
2017-04-07,8284,8284,8207,8217,8061,-0.009283819628647216
2017-04-10,8227,8227,8151,8160,3220,-0.006936838262139422
2017-04-11,8146,8164,8112,8121,759,-0.004779411764705865
2017-04-12,8126,8156,8097,8121,1809,0.0
2017-04-13,8116,8130,8061,8104,2344,-0.0020933382588350646
2017-04-14,8104,8108,8081,8087,1075,-0.0020977295162882825
2017-04-17,8146,8176,8116,8138,51970,0.006306417707431677
2017-04-18,8146,8181,8108,8184,993,0.005652494470385738
2017-04-19,8172,8172,8097,8113,1516,-0.008675464320625603
2017-04-20,8108,8185,8108,8151,1975,0.004683840749414525
2017-04-21,8190,8292,8190,8303,1861,0.018648018648018683
2017-04-24,8388,8388,8297,8338,492,0.004215343851619924
2017-04-25,8327,8399,8301,8408,584,0.008395298632765558
2017-04-26,8399,8496,8399,8484,3743,0.009039010466222575
2017-04-27,8480,8621,8480,8627,3088,0.016855256954266817
2017-04-28,8676,8706,8598,8618,4602,-0.001043236350991128
2017-05-02,8680,8782,8680,8791,2079,0.020074263170108964
2017-05-04,8782,8969,8782,8976,5850,0.02104424980093267
2017-05-08,8940,9133,8913,9140,40601,0.018270944741533013
2017-05-10,9092,9130,8943,9007,6781,-0.014551422319474816
2017-05-11,8999,9050,8928,9007,249450,0.0
2017-05-12,8999,9007,8928,8981,6623,-0.0028866437215498975
2017-05-15,8973,9017,8943,9023,3320,0.004676539360872978
2017-05-16,9069,9122,9066,9106,16003,0.009198714396542185
2017-05-17,9083,9171,9083,9178,3340,0.007906874588183621
2017-05-18,9096,9160,9096,9166,5055,-0.0013074743952931067
2017-05-19,9150,9185,9066,9166,599,0.0
2017-05-22,9160,9230,9150,9183,4090,0.0018546803403884926
2017-05-23,9226,9331,9199,9288,7426,0.011434171839268314
2017-05-24,9259,9306,9259,9268,899,-0.0021533161068044704
2017-05-25,9259,9341,9259,9343,1878,0.008092360811394084
2017-05-26,9368,9397,9326,9408,3338,0.006957080166969831
2017-05-29,9381,9427,9310,9330,14022,-0.008290816326530615
2017-05-30,9381,9381,9259,9335,1133,0.000535905680600246
2017-05-31,9286,9401,9286,9412,23971,0.00824852704874135
2017-06-01,9372,9436,9372,9441,3948,0.003081172970675672
2017-06-02,9411,9549,9411,9559,17950,0.01249867598771326
2017-06-05,9533,9579,9486,9556,19755,-0.0003138403598702544
2017-06-07,9545,9545,9441,9482,5756,-0.007743825868564258
2017-06-08,9461,9486,9411,9495,2507,0.0013710187724109701
2017-06-09,9490,9597,9490,9603,18014,0.011374407582938284
2017-06-12,9529,9564,9454,9487,2533,-0.012079558471311036
2017-06-13,9499,9564,9495,9564,24526,0.00811636976915775
2017-06-14,9576,9679,9564,9690,165839,0.01317440401505654
2017-06-15,9662,9662,9511,9616,46742,-0.007636738906088736
2017-06-16,9545,9601,9533,9608,39304,-0.0008319467554076532
2017-06-19,9601,9619,9545,9598,11051,-0.0010407993338884536
2017-06-20,9639,9646,9533,9576,64269,-0.002292144196707646
2017-06-21,9549,9568,9454,9536,127431,-0.00417710944026739
2017-06-22,9529,9588,9499,9583,93303,0.004928691275167818
2017-06-23,9593,9662,9554,9642,89848,0.006156735886465592
2017-06-26,9588,9639,9564,9612,61589,-0.0031113876789048422
2017-06-27,9601,9646,9593,9608,116629,-0.0004161464835622519
2017-06-28,9593,9606,9490,9499,81123,-0.011344712739383866
2017-06-29,9549,9549,9508,9546,8798,0.004947889251500248
2017-06-30,9486,9554,9461,9564,6257,0.0018856065367693908
2017-07-03,9559,9610,9554,9616,7467,0.005437055625261422
2017-07-04,9614,9614,9486,9512,6090,-0.010815307820299491
2017-07-05,9503,9503,9388,9465,14162,-0.004941126997476841
2017-07-06,9511,9514,9381,9421,3596,-0.004648705758055982
2017-07-07,9397,9397,9306,9319,15438,-0.010826876127799645
2017-07-10,9302,9331,9209,9215,24568,-0.011159995707693993
2017-07-11,9189,9364,9189,9348,28986,0.014432989690721598
2017-07-12,9393,9441,9338,9348,5843,0.0
2017-07-13,9423,9554,9423,9522,28727,0.01861360718870353
2017-07-14,9529,9568,9480,9541,9580,0.0019953791220332917
2017-07-17,9568,9588,9529,9576,5998,0.003668378576669129
2017-07-18,9568,9571,9524,9532,20697,-0.0045948203842940405
2017-07-19,9529,9529,9486,9536,12912,0.0004196391103650221
2017-07-20,9593,9593,9541,9576,3113,0.004194630872483174
2017-07-21,9606,9646,9593,9638,54196,0.0064745196324142995
2017-07-24,9636,9651,9606,9638,63916,0.0
2017-07-25,9632,9639,9597,9603,8157,-0.0036314588088814936
2017-07-26,9655,9693,9601,9647,18161,0.004581901489117968
2017-07-27,9698,9698,9614,9642,18078,-0.0005182958432673468
2017-07-28,9636,9636,9514,9532,12091,-0.011408421489317533
2017-07-31,9482,9482,9393,9451,6852,-0.00849769198489303
2017-08-01,9495,9576,9482,9517,10151,0.006983388001269741
2017-08-02,9529,9571,9511,9578,2367,0.006409582851738982
