Date,Open,High,Low,Close,Volume,Change
2017-08-31,10538,10538,10429,10467,1133,
2017-09-01,10420,10420,10420,10424,1,-0.0041081494219928905
2017-09-04,10251,10361,10251,10366,11,-0.005564082885648469
2017-09-05,10320,10320,10320,10324,0,-0.004051707505305813
2017-09-06,10296,10296,10296,10302,5,-0.0021309569934133687
2017-09-07,10384,10384,10384,10389,0,0.008444962143273171
2017-09-08,10402,10402,10402,10408,0,0.0018288574453748652
2017-09-11,10542,10542,10495,10502,4,0.00903151421983095
2017-09-12,10542,10542,10513,10526,41,0.002285278994477169
2017-09-13,10518,10518,10518,10526,7,0.0
2017-09-14,10559,10559,10559,10568,0,0.0039901197035911995
2017-09-15,10597,10597,10597,10603,0,0.0033118849356548186
2017-09-18,10763,10763,10763,10770,0,0.015750259360558294
2017-09-19,10763,10763,10763,10770,0,0.0
2017-09-20,10763,10763,10763,10770,0,0.0
2017-09-21,10773,10773,10759,10765,2,-0.0004642525533889996
2017-09-22,10719,10719,10719,10727,0,-0.003529958197863392
2017-09-25,10719,10719,10719,10727,0,0.0
2017-09-26,10664,10664,10664,10673,1,-0.0050340262888040055
2017-09-27,10633,10633,10633,10641,1,-0.002998219806989555
2017-09-28,10633,10633,10633,10641,1,0.0
2017-09-29,10682,10736,10682,10744,315,0.009679541396485192
2017-10-10,10900,10900,10900,10908,5502,0.015264333581533895
2017-10-11,11045,11045,11045,11054,110,0.013384671800513281
2017-10-12,11085,11085,11076,11086,11,0.0028948796815633226
2017-10-13,11163,11163,11081,11090,962,0.00036081544290089695
2017-10-16,11155,11155,11150,11159,329,0.006221821460775434
2017-10-17,11150,11150,11150,11159,0,0.0
2017-10-18,11187,11187,11167,11176,40,0.0015234339994623092
2017-10-19,11167,11177,11167,11176,29,0.0
2017-10-20,11163,11163,11163,11172,0,-0.00035790980672867345
2017-10-23,11163,11163,11158,11169,140,-0.00026852846401714814
2017-10-24,11205,11205,11205,11212,1,0.0038499418032051924
2017-10-25,11205,11205,11205,11212,0,0.0
2017-10-26,11145,11145,11145,11154,77,-0.005173028897609733
2017-10-27,11145,11145,11145,11154,10,0.0
2017-10-30,11241,11250,11177,11193,138,0.0034965034965035446
2017-10-31,11226,11351,11226,11358,173,0.014741356204770906
