Date,Open,High,Low,Close,Volume,Change
2022-05-11,50355,50485,50300,50415,7202,
2022-05-12,50610,50880,50520,50880,17788,0.009223445403153896
2022-05-13,50880,50995,50770,50915,9213,0.0006878930817610929
2022-05-16,50465,50810,50430,50690,14136,-0.004419129922419773
2022-05-17,50720,50720,50600,50660,6077,-0.0005918327086210651
2022-05-18,50555,50670,50490,50610,56090,-0.0009869719699960866
2022-05-19,50735,50780,50560,50565,313,-0.000889152341434496
2022-05-20,50700,50835,50700,50745,3152,0.003559774547611916
2022-05-23,50950,50950,50710,50710,3357,-0.0006897231254310299
2022-05-24,50730,50875,50625,50845,14044,0.0026621968053637257
2022-05-25,51130,51130,50985,51110,5151,0.0052119185760644005
2022-05-26,51075,51075,50750,50750,2068,-0.007043631383290894
2022-05-27,51080,51080,50935,51040,65,0.005714285714285783
2022-05-30,50910,51165,50910,51115,10127,0.0014694357366771271
2022-05-31,50970,50970,50710,50760,169,-0.00694512374058498
2022-06-02,50480,50620,50300,50370,2194,-0.0076832151300236795
2022-06-03,50295,50545,50250,50545,15164,0.0034742902521343044
2022-06-07,50240,50240,50095,50095,288,-0.0089029577604115
2022-06-08,50240,50325,50175,50325,1252,0.004591276574508418
2022-06-09,50300,50420,50110,50320,5630,-9.935419771489595e-05
2022-06-10,50205,50205,50000,50035,1087,-0.005663751987281418
2022-06-13,49825,49825,49335,49500,19407,-0.010692515239332456
2022-06-14,48905,49270,48905,49270,2163,-0.004646464646464676
2022-06-15,49095,49205,48930,49000,229,-0.005480008118530555
2022-06-16,49195,49350,48930,48930,2226,-0.0014285714285714457
2022-06-17,48980,48980,48705,48765,93,-0.0033721643163703297
2022-06-20,48670,48720,48615,48680,188,-0.0017430534194606828
2022-06-21,48455,48810,48455,48805,1961,0.0025677896466720362
2022-06-22,48790,49185,48790,49075,1079,0.005532220059420112
2022-06-23,49285,49285,49250,49255,4,0.00366785532348457
2022-06-24,49320,49330,49260,49260,5,0.00010151253679824279
2022-06-27,49075,49165,49005,49055,148,-0.004161591555014166
2022-06-28,49165,49165,49165,49165,0,0.0022423810009173373
2022-06-29,49190,49200,49095,49200,53,0.0007118885385946072
2022-06-30,49335,49370,49170,49210,998,0.0002032520325203624
2022-07-01,49585,49910,49585,49875,200,0.013513513513513598
2022-07-04,50085,50085,50005,50010,4061,0.002706766917293324
2022-07-05,50020,50485,49975,50485,141,0.009498100379923935
2022-07-06,50650,50925,50550,50850,144,0.007229870258492532
2022-07-07,50700,50845,50700,50840,34,-0.0001966568338249708
2022-07-08,50680,50700,50570,50570,120,-0.00531077891424081
2022-07-11,50460,50470,50335,50445,4715,-0.0024718212378880278
2022-07-12,50490,50620,50490,50550,82,0.0020814748736246447
2022-07-13,50695,50985,50650,50865,1872,0.006231454005934722
2022-07-14,50925,51065,50800,50800,1008,-0.0012778924604345265
2022-07-15,51160,51220,50925,50925,62,0.002460629921259949
2022-07-18,51110,51110,51110,51110,43,0.00363279332351496
2022-07-19,50870,50870,50830,50830,23,-0.005478379964781843
2022-07-20,50705,50705,50580,50585,11,-0.004819988195947311
2022-07-21,50560,50695,50560,50655,4897,0.0013838094296727554
2022-07-22,50880,50910,50780,50800,1116,0.0028625012338368006
2022-07-25,50980,51195,50980,51115,240,0.006200787401574814
2022-07-26,51230,51235,51175,51235,69,0.002347647461606206
2022-07-27,51250,51290,51205,51260,1199,0.0004879476920074399
2022-07-28,51490,51490,51270,51270,211,0.00019508388607092364
2022-07-29,51500,51520,51460,51495,424,0.004388531304856613
2022-08-01,51245,51285,51200,51200,207,-0.005728711525390784
2022-08-02,51345,51475,51345,51380,296,0.003515624999999911
2022-08-03,51190,51255,51155,51240,192,-0.0027247956403270157
2022-08-04,51320,51355,51295,51325,429,0.0016588602654177276
2022-08-05,51330,51470,51250,51410,305,0.001656113005358062
2022-08-08,51200,51360,51200,51330,921,-0.0015561174868702343
2022-08-09,51320,51355,51295,51355,4,0.0004870446132865247
2022-08-10,51315,51320,51170,51180,2281,-0.00340765261415632
2022-08-11,51135,51220,50975,50985,314,-0.0038100820633060195
2022-08-12,50770,50835,50755,50815,397,-0.003334314013925699
2022-08-16,51150,51325,51150,51325,304,0.010036406572862422
2022-08-17,51235,51275,51230,51230,344,-0.001850949829517834
2022-08-18,51105,51165,51055,51155,622,-0.0014639859457349358
2022-08-19,50945,50945,50795,50795,832,-0.007037435245821566
2022-08-22,50705,50720,50550,50550,539,-0.00482330938084452
