Date,Open,High,Low,Close,Volume,Change
2020-08-07,9866,9881,9847,9862,85298,
2020-08-10,9906,9921,9886,9914,213515,0.005272764145203723
2020-08-11,9911,9946,9901,9929,140037,0.0015130119023603061
2020-08-12,9857,9881,9828,9877,113635,-0.005237184006445794
2020-08-13,9946,9951,9911,9929,80618,0.005264756505011681
2020-08-14,9966,9981,9941,9968,64793,0.003927888004834346
2020-08-18,9989,9999,9976,9978,113273,0.0010032102728732006
2020-08-19,9985,10004,9966,9983,66402,0.0005011024253356311
2020-08-20,9926,9931,9886,9914,59003,-0.006911749974957471
2020-08-21,10014,10019,9994,10012,50556,0.009885011095420726
2020-08-24,10088,10098,10044,10095,129049,0.008290051937674736
2020-08-25,10170,10185,10146,10175,171659,0.007924715205547272
2020-08-26,10307,10307,10155,10165,186959,-0.0009828009828010131
2020-08-27,10268,10493,10238,10247,163880,0.008066896212493901
2020-08-28,10287,10342,10287,10340,112748,0.009075827071338027
2020-08-31,10372,10395,10317,10397,151781,0.0055125725338491804
2020-09-01,10342,10342,10312,10326,190420,-0.00682889294988942
2020-09-02,10410,10459,10410,10447,105093,0.011717993414681382
2020-09-03,10551,10589,10551,10569,183871,0.01167799368239697
2020-09-04,10223,10238,10165,10204,210046,-0.034534960734222686
2020-09-07,10208,10233,10039,10041,158033,-0.01597412779302232
2020-09-08,10165,10175,10122,10165,157378,0.012349367592869198
2020-09-09,9842,9916,9819,9862,210091,-0.029808165272995568
2020-09-10,10063,10063,9994,10056,123231,0.0196714662340296
2020-09-11,9896,9956,9886,9949,77408,-0.010640413683373096
2020-09-14,9936,9966,9916,9963,84330,0.0014071766006633624
2020-09-15,9985,9994,9941,9983,126975,0.0020074274816821447
2020-09-16,9999,10014,9981,9988,109301,0.000500851447460704
2020-09-17,9931,9931,9725,9729,248506,-0.025931117340808996
2020-09-18,9770,9794,9692,9734,151358,0.0005139274334464705
2020-09-21,9658,9658,9526,9549,169440,-0.019005547565235203
2020-09-22,9544,9559,9481,9500,105583,-0.005131427374594155
2020-09-23,9574,9633,9574,9611,159188,0.011684210526315741
2020-09-24,9422,9452,9379,9431,182133,-0.018728540214337785
2020-09-25,9491,9530,9481,9510,80108,0.008376630261902163
2020-09-28,9663,9716,9633,9719,104622,0.021976866456361766
2020-09-29,9832,9837,9779,9802,93890,0.008539973248276489
2020-10-05,9799,9799,9745,9763,115356,-0.003978779840848823
2020-10-06,9804,9857,9784,9847,66345,0.008603912731742325
2020-10-07,9735,9750,9712,9739,110172,-0.010967807454046907
2020-10-08,9866,9886,9824,9872,70777,0.013656432898654813
2020-10-12,9961,9989,9916,9973,95523,0.010230956239870359
2020-10-13,10059,10122,10054,10110,72931,0.013737090143387087
2020-10-14,10107,10107,10024,10056,175314,-0.005341246290801238
2020-10-15,9985,9985,9886,9901,76343,-0.015413683373110554
2020-10-16,9941,9976,9921,9954,46684,0.005352994647005449
2020-10-19,9921,9941,9911,9939,49780,-0.0015069318866787196
2020-10-20,9804,9814,9755,9778,143185,-0.016198812757822756
2020-10-21,9784,9789,9745,9768,83878,-0.0010227040294539247
2020-10-22,9658,9673,9633,9660,125831,-0.011056511056511065
2020-10-23,9779,9779,9725,9734,67215,0.007660455486542483
2020-10-26,9702,9707,9653,9655,98483,-0.008115882473803127
2020-10-27,9584,9589,9549,9568,123380,-0.009010875194199852
2020-10-28,9486,9511,9457,9505,130238,-0.006584448160535161
2020-10-29,9296,9340,9281,9343,171466,-0.01704366123093104
2020-10-30,9256,9256,9119,9167,226879,-0.018837632452103126
2020-11-02,9199,9271,9199,9260,86133,0.010145085633249673
2020-11-03,9355,9417,9345,9402,143500,0.015334773218142583
2020-11-04,9511,9721,9471,9606,267810,0.02169751116783658
2020-11-05,9687,9789,9658,9734,263892,0.013325005205080176
2020-11-06,9809,9814,9725,9729,205456,-0.0005136634477090896
2020-11-09,9871,9906,9857,9867,222852,0.014184397163120588
2020-11-10,9896,9901,9760,9793,294767,-0.007499746630181381
2020-11-11,9828,9862,9804,9832,168446,0.003982436434187608
2020-11-12,9886,9896,9828,9852,159968,0.002034174125305155
2020-11-13,9847,9847,9784,9842,163071,-0.001015022330491222
2020-11-16,9989,9989,9931,9993,229613,0.015342410079252078
2020-11-17,10014,10014,9936,9959,307150,-0.003402381667166998
2020-11-18,9956,9961,9876,9882,191149,-0.007731699969876549
2020-11-19,9847,9921,9837,9919,128969,0.0037441813398098045
2020-11-20,9857,9901,9857,9887,176981,-0.003226131666498655
2020-11-23,9881,9891,9866,9872,249861,-0.0015171437240821817
2020-11-24,9946,9981,9941,9983,156903,0.011243922204213996
2020-11-25,10068,10083,10014,10041,291881,0.0058098767905439
2020-11-26,10024,10024,9994,10012,158053,-0.0028881585499451745
2020-11-27,9981,9989,9946,9988,148583,-0.002397123451857719
2020-11-30,10019,10019,9931,9939,278663,-0.0049058870644773656
