Date,Open,High,Low,Close,Volume,Change
2022-04-19,9915,9935,9915,9920,1211,
2022-04-20,9955,10055,9955,10000,2383,0.008064516129032251
2022-04-21,10155,10185,10145,10185,785,0.01849999999999996
2022-04-22,10185,10185,10150,10150,1395,-0.0034364261168384758
2022-04-25,10030,10035,9950,10035,3397,-0.011330049261083719
2022-04-26,9950,9980,9945,9980,12071,-0.005480817140009919
2022-04-27,9910,9910,9800,9880,2662,-0.01002004008016033
2022-04-28,9865,9935,9865,9935,805,0.005566801619433237
2022-04-29,9985,9995,9900,9900,719,-0.003522898842476141
2022-05-02,9790,9795,9775,9785,789,-0.011616161616161635
2022-05-03,9680,9720,9605,9720,571,-0.006642820643842584
2022-05-04,9620,9665,9610,9665,329,-0.005658436213991758
2022-05-06,9600,9640,9525,9625,496,-0.0041386445938954575
2022-05-09,9625,9625,9450,9465,433,-0.01662337662337665
2022-05-10,9285,9300,9260,9300,265,-0.017432646592709933
2022-05-11,9270,9290,9270,9275,77,-0.0026881720430107503
2022-05-12,9260,9355,9260,9350,291,0.008086253369272267
2022-05-13,9355,9355,9265,9315,89,-0.0037433155080214275
2022-05-16,9425,9450,9375,9400,1594,0.00912506709608163
2022-05-17,9340,9395,9340,9380,2209,-0.0021276595744680327
2022-05-18,9490,9495,9465,9465,373,0.009061833688699394
2022-05-19,9345,9375,9325,9375,227,-0.009508716323296307
2022-05-20,9330,9365,9325,9345,1410,-0.0031999999999999806
2022-05-23,9310,9395,9300,9355,1271,0.0010700909577314732
2022-05-24,9445,9445,9390,9400,23,0.0048102618920362605
2022-05-25,9340,9380,9340,9365,85,-0.0037234042553191404
2022-05-26,9325,9330,9260,9320,66,-0.004805125467164939
2022-05-27,9330,9330,9300,9305,227,-0.0016094420600858417
2022-05-30,9395,9445,9375,9380,123,0.008060182697474438
2022-05-31,9395,9395,9395,9395,3,0.0015991471215350828
2022-06-02,9335,9350,9310,9350,25,-0.0047897817988291624
2022-06-03,9470,9470,9370,9465,121,0.012299465240641627
2022-06-07,9505,9505,9505,9505,37,0.004226096143687297
2022-06-08,9475,9555,9475,9555,17,0.005260389268805898
2022-06-09,9465,9465,9375,9435,108,-0.012558869701726816
2022-06-10,9380,9400,9300,9400,168,-0.0037095919448860704
2022-06-13,9195,9275,9170,9225,165,-0.018617021276595702
2022-06-14,9545,9545,8895,8945,113,-0.030352303523035196
2022-06-15,8775,8800,8720,8720,77,-0.025153717160424804
2022-06-16,8860,8870,8860,8860,7,0.016055045871559592
2022-06-17,8660,8660,8590,8610,1169,-0.028216704288939076
2022-06-20,8625,8670,8625,8670,79,0.006968641114982521
2022-06-21,8645,8665,8640,8665,553,-0.0005767012687427631
2022-06-22,8715,8765,8715,8765,864,0.011540680900173017
2022-06-23,8795,8805,8790,8805,199,0.004563605248146141
2022-06-24,8840,8840,8810,8810,42,0.0005678591709254999
2022-06-27,9150,9150,9050,9080,5059,0.030646992054483624
2022-06-28,9585,9585,9055,9130,219,0.005506607929515406
2022-06-29,8995,9050,8995,9050,78,-0.008762322015334112
2022-06-30,9095,9095,9000,9070,1423,0.0022099447513812542
2022-07-01,8990,9015,8985,9015,62,-0.006063947078280063
2022-07-04,9095,9095,9005,9075,5131,0.006655574043261225
2022-07-05,9100,9100,9025,9085,83,0.001101928374655614
2022-07-06,9045,9050,8970,9035,343,-0.005503577325261411
2022-07-07,9130,9130,9045,9095,78,0.006640841173215284
2022-07-08,9215,9215,9145,9150,95,0.006047278724574001
2022-07-11,9150,9150,9070,9090,8515,-0.006557377049180357
2022-07-12,9085,9100,9065,9075,3744,-0.0016501650165016146
2022-07-13,9120,9120,8965,9070,1496,-0.000550964187327807
2022-07-14,9080,9080,8945,8960,310,-0.012127894156560126
2022-07-15,8940,9000,8940,9000,260,0.0044642857142858094
2022-07-18,9085,9100,9065,9085,366,0.009444444444444366
2022-07-19,9070,9075,9055,9055,165,-0.003302146395156802
2022-07-20,9315,9315,9265,9300,473,0.02705687465488671
2022-07-21,9400,9400,9360,9360,159,0.006451612903225712
2022-07-22,9465,9545,9465,9505,129,0.015491452991452936
2022-07-25,9510,9570,9510,9565,1352,0.006312467122567167
2022-07-26,9565,9570,9555,9570,55,0.000522739153162588
2022-07-27,9560,9595,9535,9595,123,0.002612330198537016
2022-07-28,9595,9595,9575,9575,147,-0.0020844189682126535
2022-07-29,9715,9795,9715,9785,193,0.02193211488250646
2022-08-01,9895,10000,9895,9985,295,0.020439448134900395
2022-08-02,9970,10000,9970,9995,689,0.0010015022533800266
2022-08-03,9995,9995,9935,9995,148,0.0
2022-08-04,9995,10050,9985,10050,183,0.005502751375687787
2022-08-05,10050,10050,9985,9985,575,-0.006467661691542337
2022-08-08,9930,9930,9875,9930,65,-0.0055082623935903685
2022-08-09,9990,10065,9990,10055,90,0.012588116817723982
2022-08-10,9975,9985,9975,9975,146,-0.007956240676280424
2022-08-11,10115,10180,10100,10180,425,0.02055137844611532
2022-08-12,10170,10220,10170,10210,216,0.0029469548133596035
2022-08-16,10255,10395,10255,10365,162,0.01518119490695402
2022-08-17,10380,10385,10340,10385,106,0.0019295706705257931
2022-08-18,10350,10350,10335,10340,45,-0.004333172845450206
2022-08-19,10400,10415,10350,10350,710,0.0009671179883945502
2022-08-22,10280,10350,10245,10350,208,0.0
