Date,Open,High,Low,Close,Volume,Change
2018-03-26,13595,13717,13567,13719,266925,
2018-03-27,13928,13959,13772,13821,160299,0.0074349442379182396
2018-03-28,13637,13637,13533,13574,149839,-0.01787135518414007
2018-03-29,13604,13742,13585,13732,53397,0.011639899808457255
2018-03-30,13785,13824,13750,13791,75163,0.004296533644043032
2018-04-02,13750,13815,13665,13715,300740,-0.005510840403161521
2018-04-03,13600,13688,13567,13692,16057,-0.001676995989792207
2018-04-04,13679,13679,13482,13495,64052,-0.014387963774466828
2018-04-05,13600,13737,13575,13678,16010,0.013560577991848843
2018-04-06,13628,13628,13562,13598,10686,-0.005848808305307762
2018-04-09,13646,13697,13609,13692,8510,0.006912781291366299
2018-04-10,13575,13742,13538,13715,21362,0.0016798130295063718
2018-04-11,13712,13746,13637,13649,10682,-0.004812249362012411
2018-04-12,13692,13742,13665,13683,37368,0.0024910249835152776
2018-04-13,13727,13763,13684,13752,21350,0.005042753782065423
2018-04-16,13767,13772,13717,13757,20071,0.0003635834787667491
2018-04-17,13772,13781,13692,13719,21350,-0.002762230137384636
2018-04-18,13908,13918,13853,13889,15095,0.012391573729863659
2018-04-19,13898,13946,13898,13934,74559,0.003239974080207375
2018-04-20,13848,13883,13800,13805,132040,-0.009257930242572154
2018-04-23,13795,13843,13776,13795,99941,-0.0007243752263672576
2018-04-24,13829,13829,13688,13742,1507247,-0.003841971728887228
2018-04-25,13604,13674,13580,13654,18937,-0.006403725804104199
2018-04-26,13834,13866,13815,13831,19843,0.012963234217079345
2018-04-27,13969,14002,13923,14005,21247,0.01258043525413921
2018-04-30,13997,14031,13969,14034,10486,0.0020706890396287037
2018-05-02,14031,14039,13997,14000,20544,-0.002422687758301234
2018-05-03,13974,13988,13848,13865,60156,-0.009642857142857175
2018-05-04,13795,13829,13772,13791,40487,-0.0053371799495132155
2018-05-08,13843,13870,13646,13649,61822,-0.010296570226959623
2018-05-09,13655,13684,13524,13678,89942,0.002124697780057083
2018-05-10,13697,13722,13674,13724,21135,0.003363064775552038
2018-05-11,13843,13853,13819,13826,31821,0.007432235499854167
2018-05-14,13834,13839,13722,13732,71513,-0.0067987848980182175
2018-05-15,13790,13790,13628,13645,63824,-0.006335566559860228
2018-05-16,13637,13746,13609,13724,59811,0.005789666544521843
2018-05-17,13781,13781,13628,13645,58387,-0.005756339259691101
2018-05-18,13712,13717,13650,13719,3217,0.0054232319530964634
2018-05-21,13727,13785,13646,13777,10078,0.004227713390188681
2018-05-23,13767,13857,13758,13846,16865,0.005008347245408995
2018-05-24,13843,13848,13776,13817,28929,-0.002094467716307946
2018-05-25,13785,13861,13776,13860,17190,0.003112108272418146
2018-05-28,13874,13913,13866,13885,17220,0.0018037518037516964
2018-05-29,13908,13908,13772,13800,74217,-0.006121714079942331
2018-05-30,13619,13619,13449,13546,28364,-0.018405797101449295
2018-05-31,13580,13604,13538,13574,24551,0.0020670308578178975
2018-06-01,13600,13707,13585,13678,69385,0.007661706203035301
2018-06-04,13717,13750,13702,13719,11422,0.002997514256470213
2018-06-05,13665,13755,13650,13757,16010,0.002769881186675427
2018-06-07,13834,13888,13819,13855,11494,0.007123646143781359
2018-06-08,13795,13795,13750,13757,5743,-0.00707325875135334
2018-06-11,13763,13805,13755,13805,5743,0.003489132805117423
2018-06-12,13800,13857,13790,13810,12410,0.0003621876131836288
2018-06-14,13585,13655,13552,13565,14683,-0.0177407675597393
2018-06-15,13548,13552,13506,13509,12820,-0.00412827128639881
2018-06-18,13492,13492,13258,13303,47871,-0.015249093197127861
2018-06-19,13286,13293,13141,13143,37373,-0.012027362249116713
2018-06-20,13205,13298,13155,13294,6405,0.011489005554287557
2018-06-21,13298,13298,13145,13148,22962,-0.010982398074319222
2018-06-22,13052,13240,13052,13241,8540,0.007073319135990186
2018-06-25,13177,13262,13177,13241,16010,0.0
2018-06-26,13164,13266,13083,13250,16030,0.0006797069707726866
2018-06-27,13240,13281,13200,13232,37574,-0.0013584905660377622
2018-06-28,13145,13150,13042,13078,7474,-0.011638452237001218
2018-06-29,13032,13141,12967,13138,16013,0.004587857470561341
2018-07-02,13107,13107,12829,12835,12811,-0.02306287106104432
2018-07-03,12873,12887,12752,12858,26046,0.0017919750681729685
2018-07-04,12869,12887,12784,12830,5712,-0.0021776326022709958
2018-07-05,12844,12844,12686,12765,11945,-0.005066250974279041
2018-07-06,12771,12897,12715,12881,3858,0.009087348217782898
2018-07-09,12859,12981,12825,12961,19251,0.006210697927179654
2018-07-10,13027,13037,12967,12975,5658,0.001080163567625858
2018-07-11,12825,12919,12789,12876,6062,-0.00763005780346826
2018-07-12,12897,12981,12864,12943,21695,0.005203479341410411
2018-07-13,13008,13088,13008,13073,1074,0.010044039249014869
2018-07-16,13074,13098,13005,13018,4189,-0.004207144496290116
2018-07-17,12952,13037,12944,12999,4096,-0.0014595175910278035
2018-07-18,13093,13098,12952,12957,6527,-0.003231017770597755
2018-07-19,12991,13008,12914,12943,1902,-0.0010804970286332205
2018-07-20,12887,12962,12854,12965,12170,0.0016997604882948991
2018-07-23,12873,12897,12784,12787,10356,-0.013729271114539143
2018-07-24,12808,12864,12761,12839,10737,0.004066630171267738
2018-07-25,12834,12844,12779,12801,10306,-0.0029597320663603544
2018-07-26,12818,13160,12818,12905,8687,0.00812436528396221
2018-07-27,12924,12929,12878,12933,62136,0.002169701666020929
2018-07-30,12883,12929,12854,12915,98271,-0.0013917884481559062
2018-07-31,12859,12934,12859,12933,10769,0.0013937282229965486
2018-08-01,13008,13022,12952,13018,6116,0.006572334338513786
2018-08-02,12976,12981,12757,12796,996,-0.017053310800430155
2018-08-03,12803,12887,12799,12886,8539,0.007033447952485172
2018-08-06,12929,12939,12834,12839,1068,-0.0036473692379326295
2018-08-07,12849,12934,12818,12938,1069,0.007710880909728157
2018-08-08,12952,12976,12897,12905,1962,-0.002550626062760908
2018-08-09,12859,12914,12859,12895,1075,-0.0007748934521503159
2018-08-10,12839,12839,12775,12801,991,-0.007289647150058198
2018-08-13,12705,12715,12540,12595,2255,-0.016092492774002043
2018-08-14,12597,12681,12597,12680,6407,0.00674870980547837
2018-08-16,12443,12573,12418,12553,1068,-0.010015772870662465
2018-08-17,12536,12606,12536,12591,21352,0.00302716482115839
2018-08-20,12634,12634,12560,12582,2016,-0.0007147962830593713
2018-08-21,12611,12742,12606,12735,4842,0.012160228898426384
2018-08-22,12728,12808,12728,12787,1070,0.004083235178641509
2018-08-23,12779,12808,12737,12787,1167,0.0
2018-08-24,12757,12897,12757,12900,6771,0.008837100179870161
2018-08-27,12939,12967,12892,12965,911,0.005038759689922401
2018-08-28,13008,13037,12939,12957,12811,-0.000617045892788326
2018-08-29,12967,13005,12944,13008,1097,0.003936096318592375
2018-08-30,12986,13069,12976,13008,1184,0.0
2018-08-31,12924,13098,12924,13102,116719,0.007226322263222729
2018-09-03,13074,13074,12939,12979,1568,-0.009387879713020908
2018-09-04,12947,13069,12947,13063,1073,0.00647199321981673
2018-09-05,12991,13013,12864,12867,795,-0.015004210365153536
2018-09-06,12859,12929,12839,12867,1068,0.0
2018-09-07,12779,12825,12710,12811,1068,-0.00435221885443382
2018-09-10,12803,12844,12794,12839,998,0.0021856217313247495
2018-09-11,12869,12869,12757,12796,4552,-0.0033491704961445823
2018-09-12,12784,12813,12747,12806,901,0.0007814942169428463
2018-09-13,12808,12834,12789,12821,997,0.00117132594096514
2018-09-14,12934,13008,12934,13013,63670,0.014975430933624523
2018-09-17,12952,12971,12859,12895,1059,-0.009067855221701393
2018-09-18,12869,12971,12869,12965,1220,0.0054284606436603156
2018-09-19,13000,13000,12934,12979,1068,0.0010798303123795705
2018-09-20,13065,13141,13057,13082,545,0.007935896448108437
2018-09-21,13103,13127,13074,13120,1068,0.00290475462467521
2018-09-27,13127,13245,13122,13237,12121,0.008917682926829373
2018-09-28,13215,13235,13141,13143,12426,-0.007101306942660757
2018-10-01,13168,13168,13112,13157,3785,0.0010652058129803077
2018-10-02,13155,13155,12929,12970,11753,-0.014212966481720768
2018-10-04,12854,12854,12742,12765,1018,-0.01580570547417115
2018-10-05,12677,12766,12639,12735,302684,-0.002350176263219761
2018-10-08,12710,12752,12672,12675,29355,-0.004711425206124886
2018-10-10,12653,12653,12517,12548,16773,-0.010019723865877683
2018-10-11,12289,12289,12021,12024,1116,-0.04175964297099144
2018-10-12,12110,12269,12076,12216,900,0.015968063872255467
2018-10-15,12120,12180,12081,12089,5537,-0.01039620170268496
2018-10-16,12137,12175,12067,12089,92352,0.0
2018-10-17,12237,12292,12194,12248,48806,0.013152452642898549
2018-10-18,12185,12227,12120,12136,8590,-0.009144350097975207
2018-10-19,12030,12194,11969,12197,27892,0.0050263678312458815
2018-10-22,12105,12242,12091,12239,6255,0.0034434697056653363
2018-10-23,12134,12134,11852,11888,36245,-0.028678813628564392
2018-10-24,11969,11978,11818,11837,39282,-0.004290040376850657
2018-10-25,11604,11666,11487,11644,2037,-0.016304806961223273
2018-10-26,11613,11613,11359,11472,9572,-0.014771556166265909
2018-10-29,11487,11571,11330,11346,58601,-0.010983263598326354
2018-10-30,11340,11511,11326,11458,11642,0.00987132028908877
2018-10-31,11431,11482,11326,11486,100833,0.0024437074533076864
2018-11-01,11472,11590,11421,11449,22414,-0.003221312902664142
2018-11-02,11651,11880,11641,11883,6409,0.03790724080705732
2018-11-05,11755,11783,11617,11785,897,-0.008247075654296054
2018-11-06,11791,11837,11693,11842,5010,0.004836656767076786
2018-11-07,11917,11917,11735,11809,10699,-0.0027866914372571827
2018-11-08,12007,12007,11867,11917,7472,0.009145566940469196
2018-11-09,11857,11880,11769,11770,878,-0.01233531929176801
2018-11-12,11755,11814,11750,11799,1046,0.002463891248938088
2018-11-13,11590,11750,11497,11751,26465,-0.004068141367912559
2018-11-14,11706,11710,11641,11696,3106,-0.004680452727427453
2018-11-15,11720,11814,11641,11819,556,0.010516415868673024
2018-11-16,11842,11889,11801,11851,19130,0.002707504865047783
2018-11-19,11922,11922,11818,11893,329734,0.0035440047253396667
2018-11-20,11720,11805,11720,11775,80048,-0.00992180274110821
2018-11-21,11599,11710,11558,11671,18092,-0.008832271762208022
