Date,Open,High,Low,Close,Volume,Change
2021-02-05,10033,10082,9938,10069,730973,
2021-02-08,10037,10057,9928,9950,584664,-0.011818452676531921
2021-02-09,10013,10062,9919,9921,301067,-0.0029145728643216184
2021-02-10,9943,9983,9830,9955,346215,0.00342707388368102
2021-02-15,10077,10151,10042,10127,703284,0.017277749874434978
2021-02-16,10175,10250,10116,10172,304723,0.0044435667028734915
2021-02-17,10136,10136,9993,10049,369118,-0.012092017302398728
2021-02-18,10037,10057,9900,9901,317228,-0.014727833615285069
2021-02-19,9900,9973,9742,9974,312276,0.007372992627007413
2021-02-22,10003,10047,9850,9871,215192,-0.010326849809504712
2021-02-23,9782,9885,9717,9827,185923,-0.004457501772870076
2021-02-24,9825,9905,9608,9615,207877,-0.021573216648010596
2021-02-25,9795,9958,9732,9936,866988,0.033385335413416595
2021-02-26,9672,9737,9603,9689,227407,-0.0248590982286635
2021-03-02,9910,9933,9712,9797,82204,0.01114666116214269
2021-03-03,9782,9870,9732,9871,52589,0.007553332652852962
2021-03-04,9772,9840,9692,9772,38075,-0.010029378988957505
2021-03-05,9623,9727,9573,9724,35474,-0.004911993450675389
2021-03-08,9800,9800,9608,9630,273423,-0.00966680378445084
2021-03-09,9573,9618,9402,9576,109738,-0.005607476635513975
2021-03-10,9707,9707,9500,9521,30795,-0.005743525480367606
2021-03-11,9520,9707,9520,9659,35753,0.014494275811364421
2021-03-12,9782,9810,9737,9792,39066,0.013769541360389326
2021-03-15,9840,9840,9762,9767,26883,-0.002553104575163445
2021-03-16,9820,9850,9772,9852,38511,0.008702774649329337
2021-03-17,9830,9830,9737,9762,24217,-0.009135200974421442
2021-03-18,9855,9919,9835,9842,56291,0.008195041999590202
2021-03-19,9767,9791,9702,9777,47866,-0.006604348709611907
2021-03-22,9800,9800,9712,9767,24028,-0.0010228086325048125
2021-03-23,9815,9815,9658,9659,20007,-0.011057643083853819
2021-03-24,9603,9663,9553,9625,10219,-0.0035200331297235987
2021-03-25,9653,9707,9588,9654,15176,0.003012987012986912
2021-03-26,9687,9727,9658,9729,25088,0.007768800497203188
2021-03-29,9800,9800,9697,9733,26187,0.0004111419467571764
2021-03-30,9757,9845,9742,9842,37669,0.011199013664851432
2021-03-31,9855,9900,9791,9822,31576,-0.002032107295265151
2021-04-01,9900,9900,9845,9896,148964,0.007534107106495602
2021-04-02,9973,10023,9953,9989,68384,0.00939773645917552
2021-04-05,10028,10042,9963,9999,42739,0.0010011012113324558
2021-04-06,10062,10067,9978,10014,38636,0.001500150015001589
2021-04-07,10057,10072,10008,10024,169338,0.0009986019572598703
2021-04-08,10057,10057,9988,10049,29813,0.0024940143655227676
2021-04-09,10067,10087,10003,10029,61061,-0.0019902477858493306
2021-04-12,10062,10067,10008,10014,31262,-0.0014956625785222943
2021-04-13,10052,10155,10047,10132,73564,0.011783503095666115
2021-04-14,10160,10230,10136,10217,64646,0.008389261744966348
2021-04-15,10230,10235,10165,10221,24647,0.00039150435548584994
2021-04-16,10245,10275,10205,10231,22668,0.0009783778495255913
2021-04-19,10275,10284,10215,10246,20159,0.0014661323428795114
2021-04-20,10210,10284,10210,10275,34397,0.002830372828420913
2021-04-21,10255,10255,10097,10137,24527,-0.013430656934306562
2021-04-22,10155,10195,10126,10142,14649,0.0004932425766992488
2021-04-23,10102,10175,10023,10147,27539,0.0004929994084006406
2021-04-26,10170,10225,10155,10226,41213,0.007785552380013883
2021-04-27,10235,10235,10170,10202,21712,-0.0023469587326422348
2021-04-28,10210,10210,10072,10084,26717,-0.011566359537345638
