Date,Open,High,Low,Close,Volume,Change
2016-09-20,9095,9095,9095,9098,10,
2016-09-21,9191,9191,9191,9196,0,0.01077159815344042
2016-09-22,9321,9321,9317,9320,2,0.013484123531970482
2016-09-23,9381,9386,9377,9390,4,0.007510729613734002
2016-09-26,9386,9386,9367,9372,2,-0.00191693290734829
2016-09-27,9299,9474,9299,9479,60,0.011416986769099413
2016-09-28,9474,9474,9474,9479,1,0.0
2016-09-29,9474,9474,9474,9479,1,0.0
2016-09-30,9474,9474,9331,9413,66,-0.006962759784787442
2016-10-04,9391,9391,9386,9390,2,-0.002443429299904376
2016-10-05,9381,9381,9381,9386,0,-0.00042598509052182987
2016-10-06,9336,9336,9336,9339,0,-0.005007457916045177
2016-10-07,9257,9257,9257,9260,0,-0.008459149801905985
2016-10-10,9359,9359,9359,9362,1,0.01101511879049677
2016-10-11,9359,9359,9359,9362,0,0.0
2016-10-12,9396,9396,9396,9399,0,0.003952146977141746
2016-10-13,9267,9267,9267,9270,0,-0.013724864347270938
2016-10-14,9267,9267,9267,9270,1,0.0
2016-10-17,9267,9267,9267,9270,2,0.0
2016-10-18,9267,9267,9267,9270,0,0.0
2016-10-19,9257,9257,9257,9260,0,-0.0010787486515642097
2016-10-20,9252,9252,9252,9255,0,-0.0005399568034557545
2016-10-21,9234,9234,9234,9237,0,-0.0019448946515396859
2016-10-24,9234,9234,9234,9237,1,0.0
2016-10-25,9206,9206,9206,9209,0,-0.0030312872144635516
2016-10-26,9122,9122,9067,9070,8,-0.01509392985123248
2016-10-27,9113,9113,9113,9117,0,0.005181918412348496
2016-10-28,9067,9067,9067,9070,1,-0.005155204562904414
2016-10-31,8997,8997,8942,8946,14,-0.013671444321940451
2016-11-01,8929,8929,8929,8931,4,-0.0016767270288396974
2016-11-02,8738,8738,8738,8741,0,-0.021274213413951415
2016-11-03,8841,8841,8807,8812,5,0.008122640430156647
2016-11-04,8867,8867,8867,8872,1,0.0068088969586928005
2016-11-07,8933,8933,8933,8936,1,0.007213706041478751
2016-11-08,8965,8965,8965,8969,0,0.0036929274843331417
2016-11-09,9021,9021,8682,8687,17,-0.031441632288995436
2016-11-10,8984,8984,8924,8936,26,0.028663520202601545
2016-11-11,8993,8993,8993,8996,1,0.006714413607878278
2016-11-14,9086,9086,9086,9088,0,0.010226767452200969
2016-11-15,9091,9091,9091,9093,1,0.0005501760563380031
2016-11-16,9136,9136,9136,9140,1,0.0051688111734300435
2016-11-17,9174,9174,9174,9177,1,0.004048140043763748
2016-11-18,9057,9057,9057,9062,1,-0.01253132832080206
2016-11-21,9057,9057,8955,8960,56,-0.011255793423085358
2016-11-22,8965,8965,8965,8969,1,0.0010044642857143238
2016-11-23,8946,8946,8946,8950,1,-0.002118407849258541
2016-11-24,8807,8807,8807,8812,0,-0.015418994413407772
2016-11-25,8807,8807,8807,8812,2,0.0
2016-11-28,8775,8775,8775,8778,0,-0.0038583749432592462
2016-11-29,8816,8816,8816,8821,0,0.004898610161768069
2016-11-30,8799,8821,8757,8826,18,0.000566829157691906
2016-12-01,8821,8821,8821,8826,0,0.0
2016-12-02,8761,8761,8761,8765,0,-0.0069113981418535975
2016-12-05,8725,8725,8725,8728,0,-0.00422133485453513
2016-12-06,8816,8816,8816,8821,0,0.010655362053162198
2016-12-07,8816,8816,8816,8821,0,0.0
2016-12-08,8876,8876,8876,8881,8,0.006801949892302428
2016-12-09,8946,8946,8946,8950,1,0.00776939533836285
2016-12-12,9030,9030,9030,9033,0,0.009273743016759761
2016-12-13,9113,9113,9113,9117,0,0.009299236134174604
2016-12-14,9113,9113,9113,9117,0,0.0
2016-12-15,9132,9187,9132,9192,11,0.008226390259953975
2016-12-16,9164,9164,9095,9098,152,-0.010226283724978247
2016-12-19,9086,9086,9086,9088,0,-0.0010991426687183559
2016-12-20,9086,9086,9086,9088,0,0.0
2016-12-21,9072,9072,9072,9074,0,-0.0015404929577464976
2016-12-22,9057,9057,9057,9062,0,-0.0013224597751818612
2016-12-23,9077,9077,9077,9079,0,0.001875965570514282
2016-12-26,9099,9099,9099,9103,14,0.0026434629364466833
2016-12-27,9099,9099,9099,9103,0,0.0
2016-12-28,9151,9151,9151,9153,110,0.005492694716027646
2016-12-29,9174,9174,9174,9177,46,0.0026220911176664252
2017-01-02,9108,9151,9108,9153,102,-0.0026152337365151768
2017-01-03,9174,9174,9174,9177,171,0.0026220911176664252
2017-01-04,9182,9182,9182,9187,14,0.001089680723548092
2017-01-05,9201,9201,9201,9204,0,0.001850440840317935
2017-01-06,9201,9201,9201,9204,0,0.0
2017-01-09,9151,9151,9151,9153,7,-0.005541069100391094
2017-01-10,9122,9122,9122,9127,85,-0.00284059871080522
2017-01-11,9160,9160,9160,9162,0,0.0038347759395200853
2017-01-12,9211,9211,9211,9213,0,0.005566470203012486
2017-01-13,9280,9280,9280,9283,1,0.007597959405188259
2017-01-16,9280,9280,9216,9228,352,-0.005924808790261804
2017-01-17,9238,9238,9238,9242,1,0.0015171218032077327
2017-01-18,9252,9252,9252,9255,0,0.001406621943302211
2017-01-19,9221,9221,9221,9223,0,-0.0034575904916261946
2017-01-20,9221,9221,9221,9223,0,0.0
2017-01-23,9178,9178,9178,9182,0,-0.004445408218583968
2017-01-24,9141,9141,9141,9145,0,-0.004029623175778707
2017-01-25,9095,9095,9095,9098,1,-0.005139420448332377
2017-01-26,9057,9057,9057,9062,2,-0.003956913607386259
2017-01-31,9057,9057,9057,9062,11,0.0
2017-02-01,9086,9086,9082,9084,10,0.002427720150077306
2017-02-02,9146,9146,9146,9148,12,0.007045354469396692
2017-02-03,9086,9086,9086,9088,0,-0.00655881066899866
2017-02-06,9099,9099,9099,9103,0,0.0016505281690140094
2017-02-07,9156,9156,9156,9157,0,0.005932110293309867
2017-02-08,9156,9156,9156,9157,0,0.0
2017-02-09,9178,9178,9178,9182,0,0.0027301517964399835
2017-02-10,9247,9247,9247,9251,0,0.007514702679154883
2017-02-13,9359,9359,9359,9362,540,0.011998702842935804
2017-02-14,9363,9363,9363,9367,1,0.0005340739158299357
2017-02-15,9367,9386,9367,9390,541,0.0024554286324329766
2017-02-16,9465,9465,9386,9390,2,0.0
2017-02-17,9386,9386,9386,9390,1,0.0
2017-02-20,9345,9345,9345,9347,0,-0.004579339723109643
2017-02-21,9345,9345,9345,9347,1,0.0
2017-02-22,9405,9405,9405,9408,1,0.006526158125601755
2017-02-23,9456,9456,9410,9413,2,0.0005314625850341148
2017-02-24,9442,9442,9442,9445,0,0.0033995538085627164
2017-02-27,9451,9451,9451,9455,0,0.001058761249338236
2017-02-28,9442,9442,9442,9445,0,-0.0010576414595452333
2017-03-02,9371,9371,9371,9376,0,-0.007305452620434139
2017-03-03,9267,9267,9267,9270,0,-0.011305460750853258
2017-03-06,9160,9160,9160,9162,4,-0.011650485436893177
2017-03-07,9299,9326,9299,9330,120,0.018336607727570398
2017-03-08,9267,9267,9257,9260,111,-0.007502679528403
2017-03-09,9257,9257,9257,9260,0,0.0
2017-03-10,9262,9262,9262,9265,16,0.0005399568034556435
2017-03-13,9280,9280,9280,9283,0,0.0019427954668105318
2017-03-14,9252,9252,9252,9255,5,-0.003016266293224157
2017-03-15,9275,9275,9191,9196,9850,-0.006374932468935723
2017-03-16,9317,9326,9252,9283,8015,0.00946063505872119
2017-03-17,9312,9331,9289,9330,2376,0.005063018420769172
2017-03-20,9326,9326,9326,9330,0,0.0
2017-03-21,9377,9381,9355,9357,96,0.002893890675241151
2017-03-22,9317,9317,9317,9320,0,-0.003954258843646419
