Date,Open,High,Low,Close,Volume,Change
2022-05-24,9852,9911,9832,9912,30575,
2022-05-25,9906,10015,9906,10006,27899,0.009483454398708568
2022-05-26,10005,10074,10005,10075,8042,0.006895862482510395
2022-05-27,10094,10114,10059,10090,24244,0.0014888337468983437
2022-05-30,10153,10153,10050,10075,3824,-0.0014866204162536922
2022-05-31,10074,10074,10035,10045,4858,-0.0029776674937965764
2022-06-02,10045,10089,10045,10080,18580,0.0034843205574912606
2022-06-03,10069,10069,10045,10070,3540,-0.0009920634920634885
2022-06-07,10035,10074,10010,10065,1813,-0.0004965243296921606
2022-06-08,10050,10069,10045,10065,1358,0.0
2022-06-09,10099,10099,10050,10060,412,-0.0004967709885742577
2022-06-10,10059,10059,9961,9961,7081,-0.00984095427435383
2022-06-13,9941,9941,9852,9852,3599,-0.010942676438108645
2022-06-14,9753,9753,9639,9655,2764,-0.01999593991067805
2022-06-15,9709,9709,9575,9590,2562,-0.006732263076126399
2022-06-16,9649,9649,9516,9556,11581,-0.003545359749739352
2022-06-17,9526,9526,9378,9422,11138,-0.01402260359983254
2022-06-20,9536,9536,9106,9151,1451,-0.02876247081299088
2022-06-21,9140,9160,9066,9156,793,0.0005463883728553665
2022-06-22,9214,9214,8928,8928,1156,-0.02490170380078638
2022-06-23,8948,8948,8775,8790,6876,-0.01545698924731187
2022-06-24,8878,9007,8839,9007,11576,0.02468714448236642
2022-06-27,9066,9150,8987,9151,17429,0.015987565227045586
2022-06-28,9160,9165,9061,9151,1213,0.0
2022-06-29,9130,9130,9027,9027,3886,-0.013550431646814576
2022-06-30,9086,9086,8883,8884,254,-0.015841364794505375
2022-07-01,8953,8953,8780,8780,211,-0.011706438541197683
2022-07-04,8903,8903,8493,8538,1819,-0.027562642369020507
2022-07-05,8691,8844,8636,8844,1073,0.035839775122979534
2022-07-06,8854,8854,8735,8765,222,-0.008932609678878323
2022-07-07,8775,8775,8715,8755,717,-0.0011409013120364797
2022-07-08,8765,8765,8710,8721,45,-0.003883495145631022
2022-07-11,8760,8760,8597,8597,333,-0.014218552918243366
2022-07-12,8656,8656,8473,8479,114,-0.013725718273816412
2022-07-13,8542,8567,8513,8568,367,0.010496520816134058
2022-07-14,8547,8552,8473,8474,91,-0.010971055088702109
2022-07-15,8513,8513,8389,8454,115,-0.0023601604909133655
2022-07-18,8473,8473,8414,8429,8508,-0.002957180033120399
2022-07-19,8478,8478,8394,8400,133,-0.003440503025269881
2022-07-20,8458,8458,8325,8340,2305,-0.0071428571428571175
2022-07-21,8399,8399,8310,8385,481,0.0053956834532373765
2022-07-22,8389,8389,8350,8375,373,-0.0011926058437686793
2022-07-25,8399,8399,8320,8360,158,-0.0017910447761193549
2022-07-26,8384,8384,8335,8365,2319,0.0005980861244019309
2022-07-27,8379,8379,8335,8375,13,0.001195457262402888
2022-07-28,8420,8420,8370,8400,1408,0.0029850746268655914
2022-07-29,8430,8570,8430,8570,1403,0.020238095238095166
2022-08-01,8570,8700,8540,8700,4898,0.015169194865811031
2022-08-02,8735,8735,8615,8650,24,-0.005747126436781658
2022-08-03,8640,8645,8575,8600,10175,-0.005780346820809301
2022-08-04,8670,8670,8615,8660,208,0.006976744186046435
2022-08-05,8735,8740,8685,8720,70991,0.006928406466512715
2022-08-08,8755,8755,8700,8720,1086,0.0
2022-08-09,8755,8755,8660,8700,121,-0.002293577981651418
2022-08-10,8730,8730,8655,8705,71112,0.0005747126436781436
2022-08-11,8730,8740,8705,8735,447,0.003446295232624852
2022-08-12,8765,8765,8720,8735,597,0.0
2022-08-16,8790,8790,8735,8765,1914,0.0034344590726960167
2022-08-17,8785,8785,8730,8730,73,-0.00399315459212779
2022-08-18,8780,8780,8760,8770,317,0.004581901489117968
2022-08-19,8780,8825,8780,8825,1228,0.006271379703534752
2022-08-22,8815,8815,8770,8785,221,-0.004532577903682666
