Date,Open,High,Low,Close,Volume,Change
2011-09-23,17785,17891,17429,17434,10007,
2011-09-26,17404,17404,16952,17079,9957,-0.02036251003785705
2011-09-27,17626,17935,17626,17931,2485,0.049885824696996206
2011-09-28,18061,18061,17872,17877,3478,-0.003011544252969678
2011-09-29,17751,18295,17751,18288,3741,0.022990434636684043
2011-09-30,18183,18327,18183,18333,3725,0.002460629921259949
2011-10-04,17510,17716,17510,17719,2,-0.03349151802760053
2011-10-05,17446,17446,17446,17449,1,-0.015237880241548596
2011-10-06,17921,17921,17921,17926,1,0.02733681013238587
2011-10-07,18414,18414,18414,18422,1,0.027669307151623412
2011-10-10,18484,18484,18484,18488,1,0.0035826728911083627
2011-10-11,18795,18795,18795,18799,1,0.016821722198182565
2011-10-12,18838,18838,18838,18844,1,0.002393744348103688
2011-10-13,19004,19012,19000,19016,3,0.009127573763532126
2011-10-14,19117,19117,18975,18981,6210,-0.0018405553218342474
2011-10-17,19356,19356,19356,19357,1,0.019809282967177655
2011-10-18,19036,19036,19036,19042,1,-0.016273182827917565
2011-10-19,19200,19200,19200,19208,1,0.00871757168364673
2011-10-20,0,0,0,18763,0,-0.023167430237401088
2011-10-21,19052,19052,19052,19056,1,0.015615839684485433
2011-10-24,19628,19628,19628,19634,1,0.03033165407220828
2011-10-25,19554,19554,19554,19562,1,-0.0036671080778242215
2011-10-26,19597,19597,19597,19606,1,0.0022492587669973307
2011-10-27,19714,19905,19714,19912,2,0.015607467101907524
2011-10-28,20223,20223,20028,20038,2485,0.006327842507031001
2011-10-31,19858,19858,19858,19862,1242,-0.00878331170775526
2011-11-01,19704,19704,19704,19709,1242,-0.007703151747054715
2011-11-02,19644,19661,19644,19665,1243,-0.0022324826221523653
2011-11-03,19329,19329,19329,19337,1243,-0.016679379608441347
2011-11-04,19743,19882,19743,19886,1248,0.028391167192429068
2011-11-07,19791,19791,19791,19793,1,-0.004676656944584079
2011-11-08,19620,19620,19620,19625,1,-0.008487849239630196
2011-11-09,0,0,0,19634,0,0.00045859872611475616
2011-11-10,18931,18931,18931,18937,1242,-0.035499643475603526
2011-11-11,19157,19157,19157,19161,1,0.011828695147066526
2011-11-14,19540,19540,19540,19545,1242,0.020040707687490222
2011-11-15,19378,19378,19378,19384,1242,-0.008237400869787637
2011-11-16,19160,19160,19160,19166,1,-0.011246388774246774
2011-11-17,19382,19382,19382,19387,1,0.011530835855160237
2011-11-18,19052,19052,19052,19056,1,-0.01707329653891787
2011-11-21,18827,18827,18827,18831,1242,-0.011807304785894202
2011-11-22,18894,18894,18894,18901,1,0.0037172747066007705
