Date,Open,High,Low,Close,Volume,Change
2011-04-06,17817,18267,17817,18186,14011,
2011-04-07,18179,18241,18058,18068,5011,-0.006488507643242047
2011-04-08,18049,18203,18049,18165,2061,0.0053686074828425134
2011-04-11,18193,18193,18005,18011,2548,-0.008477842003853597
2011-04-12,18148,18148,17766,17782,3402,-0.01271445227916268
2011-04-13,17804,18423,17804,18429,5200,0.03638510853672261
2011-04-14,18423,19018,18423,19025,1927,0.03234033317054652
2011-04-15,18898,19083,18649,19091,14835,0.00346911957950069
2011-04-18,19122,19553,19122,19456,7265,0.019118956576397172
2011-04-19,19283,19493,19103,19305,21532,-0.007761101973684181
2011-04-20,19396,19527,19206,19500,10353,0.010101010101010166
2011-04-21,19506,20045,19501,19752,83225,0.012923076923076815
2011-04-22,19771,20110,19688,19780,20055,0.0014175779667882082
2011-04-25,19902,20450,19902,20437,16239,0.033215369059656163
2011-04-26,20489,20804,20411,20419,284950,-0.0008807554924891159
2011-04-27,20509,20536,19688,19892,97705,-0.025809295264214716
2011-04-28,20011,20355,19749,20362,33686,0.023627588980494663
2011-04-29,20513,20513,19928,19950,52366,-0.020233768784991613
2011-05-02,19902,20316,19902,20322,3146,0.018646616541353467
2011-05-03,20305,20305,19656,19856,13951,-0.022930813896270053
2011-05-04,19822,19940,19553,19667,9598,-0.00951853344077358
2011-05-06,19603,19603,19392,19509,1578,-0.0080337621396247
2011-05-09,19449,19637,19361,19484,3762,-0.0012814598390485932
2011-05-11,19532,19741,19135,19747,26946,0.013498254978443924
2011-05-12,19421,19430,19272,19287,5625,-0.023294677672557884
2011-05-13,18874,19056,18589,19066,7569,-0.011458495359568666
2011-05-16,18865,19040,18659,19014,743,-0.002727368089793347
2011-05-17,18992,19214,18806,19175,26217,0.008467445040496457
2011-05-18,19230,19688,19230,19667,1835,0.02565840938722297
2011-05-19,19736,19746,19263,19278,3510,-0.019779325774139433
2011-05-20,19288,19641,19288,19601,9752,0.016754850088183337
2011-05-23,19221,19221,18957,18967,4501,-0.03234528850568852
2011-05-24,18853,19244,18439,19076,5285,0.00574682343016808
2011-05-25,19355,19657,19011,19044,9215,-0.001677500524218889
2011-05-26,19319,19976,19283,19950,24190,0.04757403906742286
2011-05-27,19981,20326,19928,20137,28944,0.009373433583959923
2011-05-30,20326,20328,19953,20210,43832,0.003625167601926771
2011-05-31,20244,20607,20161,20509,72569,0.014794656110836302
2011-06-01,20484,20590,20045,20101,39154,-0.019893705202594036
2011-06-02,19677,20139,19677,19958,11323,-0.007114073926670295
2011-06-03,20166,20231,19990,20036,42600,0.003908207235193917
2011-06-07,20058,20118,19762,19860,76355,-0.008784188460770559
