Date,Open,High,Low,Close,Volume,Change
2022-07-13,9820,9865,9765,9850,866,
2022-07-14,9810,9880,9740,9830,296,-0.0020304568527919065
2022-07-15,9790,9790,9580,9690,552,-0.014242115971515812
2022-07-18,9845,9970,9835,9960,263,0.02786377708978338
2022-07-19,9960,9960,9905,9950,74,-0.0010040160642570406
2022-07-20,10120,10225,10075,10075,344,0.012562814070351758
2022-07-21,10080,10190,10080,10190,666,0.011414392059553302
2022-07-22,10155,10155,10090,10125,71,-0.006378802747791901
2022-07-25,10185,10355,10185,10355,237,0.022716049382716097
2022-07-26,10305,10370,10255,10310,273,-0.004345726702076336
2022-07-27,10280,10290,10240,10290,420,-0.0019398642095053154
2022-07-28,10370,10385,10260,10265,221,-0.0024295432458697475
2022-07-29,10360,10470,10360,10425,445,0.015586945932781315
2022-08-01,10420,10485,10405,10405,1207,-0.0019184652278178005
2022-08-02,10400,10400,10215,10230,210,-0.016818837097549277
2022-08-03,10215,10350,10215,10325,122,0.009286412512218956
2022-08-04,10440,10515,10440,10455,2965,0.012590799031477085
2022-08-05,10535,10585,10530,10570,499,0.01099952175992347
2022-08-08,10500,10500,10475,10475,3,-0.00898770104068114
2022-08-09,10640,10750,10640,10720,263,0.023389021479713668
2022-08-10,10700,10700,10650,10650,109,-0.006529850746268662
2022-08-11,10650,10840,10650,10840,181,0.017840375586854362
2022-08-12,10860,10870,10820,10820,1620,-0.0018450184501844769
2022-08-16,10820,10900,10785,10785,264,-0.0032347504621071943
2022-08-17,10765,10775,10660,10700,211,-0.007881316643486347
2022-08-18,10580,10645,10580,10615,1853,-0.007943925233644844
2022-08-19,10530,10585,10530,10585,28,-0.0028261893546868144
2022-08-22,10405,10480,10405,10410,116,-0.01653282947567314
