Date,Open,High,Low,Close,Volume,Change
2021-10-29,9931,9936,9739,9754,215210,
2021-11-01,9773,9788,9655,9656,198910,-0.010047160139429967
2021-11-02,9719,9853,9719,9789,219089,0.013773819386909691
2021-11-03,9803,9813,9694,9706,158045,-0.00847890489324754
2021-11-04,9803,9877,9724,9754,214425,0.004945394601277631
2021-11-05,9901,9926,9773,9848,174992,0.009637071970473698
2021-11-08,9887,9887,9719,9833,148892,-0.0015231519090170842
2021-11-09,9843,9931,9833,9917,160081,0.008542662463134398
2021-11-10,9838,9877,9704,9730,271647,-0.018856509024906765
2021-11-11,9670,9754,9640,9725,192879,-0.0005138746145940676
2021-11-12,9803,9926,9793,9897,193758,0.017686375321336767
2021-11-15,9965,10015,9921,9996,223492,0.010003031221582193
2021-11-16,10000,10079,9945,10001,228518,0.0005002000800320427
2021-11-17,10054,10054,9872,9902,191774,-0.00989901009899008
2021-11-18,9906,9921,9813,9878,173420,-0.0024237527772167367
2021-11-19,9891,9990,9853,9937,175412,0.005972869001822145
2021-11-22,9955,10044,9916,10045,207784,0.010868471369628763
2021-11-23,10015,10015,9906,9957,201951,-0.008760577401692338
2021-11-24,9960,9990,9848,9902,157517,-0.005523752134176996
2021-11-25,9901,9901,9798,9809,22308,-0.00939204201171484
2021-11-26,9783,9793,9587,9612,182205,-0.020083596696910955
2021-11-29,9329,9532,9329,9478,41938,-0.013940907199334163
2021-11-30,9582,9592,9251,9301,22768,-0.018674825912639803
2021-12-01,9339,9478,9182,9478,27761,0.019030211805182162
2021-12-02,9389,9552,9344,9552,14791,0.007807554336357825
2021-12-03,9557,9684,9498,9632,5810,0.008375209380234505
2021-12-06,9596,9655,9473,9632,5350,0.0
2021-12-07,9660,9684,9605,9686,22814,0.0056063122923588615
2021-12-08,9783,9906,9773,9804,27509,0.012182531488746706
2021-12-09,9838,9882,9803,9883,40641,0.008057935536515792
2021-12-10,9828,9828,9754,9818,42579,-0.00657695031872918
2021-12-13,9848,9950,9843,9853,11425,0.0035648808311266045
2021-12-14,9754,9793,9699,9754,6026,-0.010047701207754
2021-12-15,9719,9729,9660,9716,5913,-0.0038958376050850507
2021-12-16,9793,9843,9773,9784,9380,0.0069987649238369976
2021-12-17,9724,9853,9724,9853,17354,0.007052330335241219
2021-12-20,9838,9838,9640,9651,6995,-0.020501370141073783
2021-12-21,9665,9704,9537,9686,4109,0.0036265671951092315
2021-12-22,9788,9788,9675,9716,9642,0.00309725376832537
2021-12-23,9734,9803,9734,9794,7542,0.008027995059695314
2021-12-24,9843,9911,9843,9863,23169,0.007045129671227279
2021-12-27,9911,9936,9867,9868,4440,0.0005069451485348875
2021-12-28,9877,9887,9828,9888,10950,0.0020267531414672746
2021-12-29,9945,10000,9940,9972,28653,0.008495145631068013
2021-12-30,9970,9985,9896,9952,6040,-0.002005615724027243
2022-01-03,10010,10010,9896,9927,15231,-0.0025120578778135005
2022-01-04,9960,10015,9936,10001,9062,0.0074544172458950175
2022-01-05,9965,10005,9896,9927,10774,-0.007399260073992608
2022-01-06,9853,9970,9813,9813,10615,-0.011483831973405856
2022-01-07,9877,10000,9877,9967,18487,0.015693467848772125
2022-01-10,9945,9945,9843,9843,6750,-0.012441055483094265
2022-01-11,9872,9887,9778,9794,2722,-0.004978157065935185
2022-01-12,9950,10084,9950,10084,14951,0.029609965284868256
2022-01-13,10153,10158,10079,10099,8297,0.0014875049583498168
2022-01-14,10049,10059,9960,9991,5417,-0.01069412813149817
2022-01-17,9990,9990,9818,9858,3981,-0.013311980782704458
2022-01-18,9843,9906,9764,9774,6328,-0.008520998174071814
2022-01-19,9699,9793,9630,9632,6245,-0.01452834049519136
2022-01-20,9640,9798,9640,9799,1302,0.01733803986710969
2022-01-21,9714,9714,9557,9632,5057,-0.01704255536279209
2022-01-24,9517,9532,9334,9400,33385,-0.02408637873754149
2022-01-25,9364,9364,9044,9110,7733,-0.030851063829787195
2022-01-26,9108,9143,8951,8951,1807,-0.017453347969264565
2022-01-27,8976,8976,8601,8601,3634,-0.0391017763378394
2022-01-28,8626,8842,8453,8844,3146,0.028252528775723817
2022-02-03,9029,9029,8956,8961,2831,0.01322930800542732
2022-02-04,8941,9019,8896,9021,1096,0.006695681285570743
2022-02-07,8995,8995,8778,8844,689,-0.019620884602593924
2022-02-08,8916,8916,8724,8769,2194,-0.008480325644504738
2022-02-09,8857,8941,8857,8941,1431,0.019614551260120905
2022-02-10,8956,8971,8896,8946,1270,0.0005592215635834563
2022-02-11,8807,8857,8753,8779,1285,-0.018667560921082016
2022-02-14,8645,8695,8551,8591,1484,-0.021414739719785802
2022-02-15,8591,8680,8546,8563,629,-0.0032592247701082044
2022-02-16,8724,8803,8724,8804,2416,0.02814434193623727
2022-02-17,8807,8956,8728,8839,21317,0.003975465697410252
2022-02-18,8720,8798,8710,8784,884,-0.006222423351057826
2022-02-21,8665,8753,8556,8755,1452,-0.003301457194899826
2022-02-22,8601,8670,8551,8568,1736,-0.021359223300970842
2022-02-23,8631,8700,8611,8700,34465,0.01540616246498594
2022-02-24,8596,8606,8384,8405,39700,-0.03390804597701147
2022-02-25,8537,8655,8537,8656,598,0.029863176680547276
2022-02-28,8611,8783,8606,8784,622,0.014787430683918634
2022-03-02,8812,8931,8812,8897,1009,0.012864298724954537
2022-03-03,8976,9010,8951,9006,859,0.012251320669888655
2022-03-04,8985,8985,8862,8882,1435,-0.013768598711969782
2022-03-07,8758,8783,8650,8685,3736,-0.022179689259175905
2022-03-08,8566,8650,8561,8568,803,-0.013471502590673534
2022-03-10,8670,8720,8601,8685,41103,0.013655462184873901
