Date,Open,High,Low,Close,Volume,Change
2022-03-29,10335,10335,9955,10000,341304,
2022-03-30,10005,10130,9985,10125,414922,0.012499999999999956
2022-03-31,10150,10240,10055,10080,517921,-0.004444444444444473
2022-04-01,10085,10095,9990,10015,506881,-0.0064484126984126755
2022-04-04,10025,10050,9950,10045,515501,0.0029955067398901303
2022-04-05,10055,10055,9905,9935,626770,-0.010950721752115533
2022-04-06,9895,10045,9855,10010,554969,0.007549068948162985
2022-04-07,9970,9970,9790,9795,530322,-0.021478521478521473
2022-04-08,9825,9880,9725,9795,281868,0.0
2022-04-11,9785,9865,9730,9780,474131,-0.0015313935681470214
2022-04-12,9720,9745,9605,9695,381157,-0.008691206543967267
2022-04-13,9735,9910,9735,9900,923586,0.021144920061887618
2022-04-14,9950,9950,9850,9905,166710,0.0005050505050505638
2022-04-15,9840,10020,9800,10005,435747,0.01009591115598174
2022-04-18,10020,10140,9990,10115,361709,0.01099450274862579
2022-04-19,10140,10185,10055,10170,259989,0.005437469105289194
2022-04-20,10165,10165,10060,10100,487445,-0.006882989183874089
2022-04-21,10100,10175,10080,10150,360835,0.004950495049504955
2022-04-22,10020,10145,10005,10090,319034,-0.005911330049261032
2022-04-25,9910,10000,9835,9870,360712,-0.021803766105054523
2022-04-26,9930,10095,9930,10010,423549,0.014184397163120588
2022-04-27,9830,10130,9795,10050,263453,0.003996003996004083
2022-04-28,10135,10165,10005,10120,524557,0.006965174129353269
2022-04-29,10120,10140,10050,10135,399087,0.0014822134387351138
2022-05-02,10080,10340,10080,10285,74466,0.014800197335964382
2022-05-03,10340,10380,10280,10340,91156,0.005347593582887722
2022-05-04,10360,10470,10340,10400,201003,0.005802707930367523
2022-05-06,10300,10455,10275,10415,122445,0.0014423076923077982
2022-05-09,10420,10515,10215,10290,118611,-0.012001920307249114
2022-05-10,10105,10215,9990,10215,78644,-0.007288629737609353
2022-05-11,10210,10210,9975,10000,99300,-0.02104747919725891
2022-05-12,9910,10025,9790,9830,115539,-0.017000000000000015
2022-05-13,9875,10040,9875,10035,91668,0.02085452695829093
2022-05-16,10140,10170,9985,9995,56901,-0.003986048829098143
2022-05-17,10035,10050,9970,9995,95477,0.0
2022-05-18,10065,10065,9980,10015,47722,0.002001000500250205
2022-05-19,9780,9930,9780,9930,136815,-0.008487269096355443
2022-05-20,9940,10010,9910,9975,145532,0.004531722054380571
2022-05-23,10130,10220,10080,10120,128324,0.014536340852130403
2022-05-24,10125,10140,9930,9955,116074,-0.016304347826086918
2022-05-25,10025,10150,9955,10130,193618,0.017579105976895937
2022-05-26,10190,10230,10115,10130,86062,0.0
2022-05-27,10185,10220,10105,10180,102770,0.0049358341559724295
2022-05-30,10230,10340,10230,10295,38822,0.01129666011787811
2022-05-31,10275,10330,10260,10320,29152,0.002428363283147217
2022-06-02,10350,10460,10315,10425,115775,0.01017441860465107
2022-06-03,10470,10500,10335,10470,36079,0.004316546762589857
2022-06-07,10515,10685,10515,10580,124722,0.010506208213944657
2022-06-08,10580,10680,10500,10525,66934,-0.0051984877126654006
2022-06-09,10510,10650,10465,10630,38224,0.009976247030878849
2022-06-10,10585,10700,10520,10570,76210,-0.005644402634054524
2022-06-13,10430,10500,10095,10100,455280,-0.04446546830652787
2022-06-14,9960,10100,9740,9975,81338,-0.012376237623762387
2022-06-15,9905,9960,9590,9600,67354,-0.03759398496240607
2022-06-16,9600,9765,9500,9585,69228,-0.0015625000000000222
2022-06-17,9235,9430,9235,9395,68170,-0.019822639540949427
2022-06-20,9585,9615,9150,9290,78117,-0.011176157530601416
2022-06-21,9305,9405,9110,9305,53182,0.0016146393972011897
2022-06-22,9400,9400,8715,8715,86697,-0.06340677055346589
2022-06-23,8690,8830,8465,8465,44303,-0.028686173264486525
2022-06-24,8580,9015,8465,8785,31036,0.03780271707028948
2022-06-27,8865,9065,8830,9010,42366,0.025611838360842354
2022-06-28,9010,9240,9010,9205,46085,0.02164261931187572
2022-06-29,9080,9215,9040,9180,36094,-0.0027159152634438355
2022-06-30,9190,9230,9050,9050,23672,-0.014161220043573008
2022-07-01,9145,9390,9115,9200,41033,0.016574585635359185
2022-07-04,9245,9285,8700,8805,399478,-0.042934782608695654
2022-07-05,8800,8855,8575,8825,134715,0.0022714366837024436
2022-07-06,8810,8825,8585,8620,391589,-0.02322946175637397
2022-07-07,8700,8740,8580,8730,31518,0.012761020881670637
2022-07-08,8820,8870,8735,8770,38130,0.004581901489117968
2022-07-11,8780,8830,8675,8695,18931,-0.008551881413911055
2022-07-12,8690,8690,8385,8465,42446,-0.02645198389879244
2022-07-13,8450,8615,8425,8530,19016,0.007678676904902648
2022-07-14,8505,8735,8505,8670,20863,0.016412661195779554
2022-07-15,8715,8720,8515,8635,17243,-0.0040369088811995635
2022-07-18,8705,8885,8700,8885,36419,0.028951939779965352
2022-07-19,8930,9075,8900,9045,67086,0.018007878446820502
2022-07-20,9140,9150,8955,8985,27928,-0.0066334991708125735
2022-07-21,8985,9050,8945,9010,23435,0.0027824151363382565
2022-07-22,9010,9280,9010,9185,42000,0.01942286348501665
2022-07-25,9265,9470,9240,9455,40686,0.02939575394665206
2022-07-26,9470,9535,9355,9415,31683,-0.004230565838180822
2022-07-27,9475,9590,9410,9580,51832,0.017525225703664438
2022-07-28,9640,9750,9600,9695,49281,0.012004175365344372
2022-07-29,9720,10205,9680,10130,178941,0.04486848891181028
2022-08-01,10125,10255,10100,10160,69729,0.0029615004935834577
2022-08-02,10160,10400,10150,10210,85803,0.004921259842519676
2022-08-03,10215,10285,10150,10200,66271,-0.0009794319294809117
2022-08-04,10255,10290,10115,10175,50390,-0.002450980392156854
2022-08-05,10220,10260,10100,10240,75144,0.006388206388206363
2022-08-08,10245,10655,10215,10645,199427,0.03955078125
2022-08-09,10630,10715,10505,10520,75888,-0.011742602160638826
2022-08-10,10510,10600,10460,10485,78431,-0.0033269961977185902
2022-08-11,10555,10580,10425,10515,54480,0.0028612303290413976
2022-08-12,10515,10630,10465,10520,49977,0.0004755111745124996
2022-08-16,10560,10720,10535,10565,53415,0.004277566539923949
2022-08-17,10530,10585,10365,10430,43565,-0.012778040700425985
2022-08-18,10380,10595,10340,10575,75100,0.01390220517737295
2022-08-19,10610,10675,10510,10530,46880,-0.004255319148936176
2022-08-22,10370,10505,10350,10390,32890,-0.013295346628679927
