Date,Open,High,Low,Close,Volume,Change
2021-04-09,9984,10004,9959,9981,3438975,
2021-04-12,9974,9974,9895,9967,2200011,-0.001402665063620856
2021-04-13,9866,9866,9821,9837,2738149,-0.013043042038727748
2021-04-14,9821,9821,9726,9728,3007990,-0.01108061400833582
2021-04-15,9632,9652,9592,9643,1737904,-0.008737664473684181
2021-04-16,9781,9801,9731,9752,2666147,0.011303536243907564
2021-04-19,9731,9771,9706,9752,2000571,0.0
2021-04-20,9523,9523,9448,9464,2970541,-0.029532403609516034
2021-04-21,9284,9304,9254,9286,3507001,-0.01880811496196111
2021-04-22,9558,9597,9533,9599,1639562,0.03370665517984062
2021-04-23,9384,9403,9354,9401,2513832,-0.020627148661318873
2021-04-26,9513,9558,9483,9504,1561152,0.010956281246675914
2021-04-27,9617,9657,9612,9653,1689820,0.01567760942760943
2021-04-28,9607,9607,9568,9599,1586769,-0.005594115818916445
2021-04-29,9488,9518,9463,9509,1458566,-0.009375976664235841
2021-04-30,9483,9483,9423,9474,1525281,-0.0036807235250815307
2021-05-03,9309,9369,9304,9366,958357,-0.011399620012666256
2021-05-04,9249,9259,9205,9241,1700232,-0.013346145633141182
2021-05-06,9166,9210,9146,9211,1546048,-0.003246401904555829
2021-05-07,9210,9240,9200,9231,1274902,0.002171316903702092
2021-05-10,9294,9304,9264,9266,637188,0.0037915718773697815
2021-05-11,8868,8873,8773,8804,2248377,-0.04985970213684443
2021-05-12,8888,8946,8823,8898,1032564,0.010676965015901763
2021-05-13,8550,8678,8540,8655,1239582,-0.027309507754551543
2021-05-14,8728,8818,8728,8814,467486,0.018370883882149025
2021-05-17,8951,9036,8951,8998,594035,0.020875879282958865
2021-05-18,8981,9016,8951,9003,435385,0.0005556790397867051
2021-05-20,9026,9056,9006,9048,439733,0.004998333888703854
2021-05-21,9240,9274,9225,9256,621045,0.02298850574712641
2021-05-24,9185,9235,9170,9196,495607,-0.006482281763180664
2021-05-25,9393,9428,9339,9415,563792,0.023814702044367086
2021-05-26,9423,9433,9374,9391,484671,-0.0025491237387148535
2021-05-27,9388,9393,9339,9391,442648,0.0
2021-05-28,9433,9468,9428,9449,380957,0.0061761260781598715
2021-05-31,9483,9543,9473,9494,715620,0.0047624087204996
2021-06-01,9503,9503,9428,9484,681385,-0.0010532968190436476
