Date,Open,High,Low,Close,Volume,Change
2022-07-29,10240,10240,10125,10200,34918,
2022-08-01,10260,10350,10260,10270,25731,0.006862745098039191
2022-08-02,10245,10285,10165,10260,25841,-0.0009737098344693162
2022-08-03,10260,10285,10170,10285,1391,0.002436647173489348
2022-08-04,10285,10305,10200,10290,3151,0.000486144871171712
2022-08-05,10205,10235,10080,10200,4201,-0.008746355685131157
2022-08-08,10200,10225,10150,10200,530,0.0
2022-08-09,10200,10240,10185,10230,5272,0.002941176470588225
2022-08-10,10170,10240,10170,10205,6200,-0.0024437927663734094
2022-08-11,10245,10340,10245,10335,3223,0.01273885350318471
2022-08-12,10405,10470,10355,10440,9335,0.010159651669085612
2022-08-16,10520,10630,10505,10505,7212,0.006226053639846851
2022-08-17,10630,10630,10510,10625,4037,0.011423131841979961
2022-08-18,10615,10645,10550,10635,2456,0.0009411764705882231
2022-08-19,10695,10695,10600,10645,1641,0.0009402914903620108
2022-08-22,10610,10625,10525,10625,5197,-0.0018788163457021945
